Question & Options,Correct Answer
"Who served as the production designer for the film 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Sharmishta Roy
"Who served as the production designer for the movie 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Karan Johar
C. Rani Mukerji
D. Shah Rukh Khan",Sharmishta Roy
"In the movie 'My Name Is Khan', which religion was depicted as a main topic of discussion to address misconceptions?
Options:
A. Hinduism
B. Buddhism
C. Islam
D. Christianity",Islam
"What embodies the essence and narrative of the film 'My Name Is Khan'?
Options:
A. Mohammed Kasim
B. Mansi Dhruv Mehta
C. Spirit of the film and story
D. Karan Johar",Spirit of the film and story
"Who is the leading actor in the film 'My Name Is Khan'?
Options:
A. Mohammed Kasim
B. Shah Rukh Khan
C. Mansi Dhruv Mehta
D. Karan Johar",Shah Rukh Khan
"Who is the female lead in the film 'My Name Is Khan' and makes her Hollywood debut alongside Shah Rukh Khan?
Options:
A. Mohammed Kasim
B. Kajol
C. Mansi Dhruv Mehta
D. Deepika Padukone",Kajol
"Who was involved in the art direction of the film 'My Name Is Khan'?
Options:
A. Mansi Dhruv Mehta
B. Mohammed Kasim
C. Karan Johar
D. Shah Rukh Khan",Mohammed Kasim
"Which entity was involved in the distribution of 'My Name Is Khan' after the casting of Shah Rukh Khan and Kajol?
Options:
A. mohammed kasim
B. abu dhabi-based image nation
C. Mansi Dhruv Mehta
D. Bollywood",abu dhabi-based image nation
"Which entity was involved in the distribution of 'My Name Is Khan' nine months after its release?
Options:
A. mohammed kasim
B. hong kong-based huaxia film distribution
C. Mansi Dhruv Mehta
D. Karan Johar",hong kong-based huaxia film distribution
"What was the estimated budget for the film 'My Name Is Khan'?
Options:
A. ₹300 million
B. ₹550 million
C. ₹750 million
D. ₹1 billion",₹550 million
"Who starred in the film 'My Name Is Khan', which was released in May 2008?
Options:
A. Mohammed Kasim
B. Shah Rukh Khan
C. Mansi Dhruv Mehta
D. Karan Johar",Shah Rukh Khan
"Which actress confirmed her presence in the film 'My Name Is Khan'?
Options:
A. Mansi Dhruv Mehta
B. Kajol
C. Priyanka Chopra
D. Deepika Padukone",Kajol
"In what manner was the filming of 'My Name is Khan' conducted to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Openly
B. Secretly
C. Publicly
D. Casually",Secretly
"Which individual worked as an art director for the film that was shot in Film City?
Options:
A. Mansi Dhruv Mehta
B. Mohammed Kasim
C. Karan Johar
D. Shah Rukh Khan",Mohammed Kasim
"What marked the end of the production process for the film 'My Name Is Khan'?
Options:
A. Mohammed Kasim
B. Mansi Dhruv Mehta
C. Production schedule
D. Art direction",Production schedule
"What main topic of discussion did Karan Johar choose to depict in the film 'My Name Is Khan'?
Options:
A. Hinduism
B. Buddhism
C. Islam
D. Christianity",Islam
"What concept did Johar aim to bring forth in the title of 'My Name Is Khan'?
Options:
A. Sidharth Malhotra
B. Varun Dhawan
C. Spirit of the film and story
D. Shah Rukh Khan",Spirit of the film and story
"Who is the leading actor in the film 'My Name Is Khan'?
Options:
A. Sidharth Malhotra
B. Shah Rukh Khan
C. Varun Dhawan
D. Karan Johar",Shah Rukh Khan
"Who is the female lead in the film 'My Name Is Khan' alongside Shah Rukh Khan?
Options:
A. Sidharth Malhotra
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"Which actor served as an assistant director for the film 'My Name Is Khan'?
Options:
A. Sidharth Malhotra
B. Shah Rukh Khan
C. Varun Dhawan
D. Karan Johar",Sidharth Malhotra
"Which entity joined to distribute a film after Shah Rukh Khan and Kajol were cast?
Options:
A. Sidharth Malhotra
B. My Name Is Khan
C. Abu Dhabi-based Image Nation
D. Varun Dhawan",Abu Dhabi-based Image Nation
"Which individual served as an assistant director for the film 'My Name Is Khan'?
Options:
A. Sidharth Malhotra
B. Varun Dhawan
C. Shah Rukh Khan
D. Karan Johar",Sidharth Malhotra
"What was the estimated budget for the film 'My Name Is Khan'?
Options:
A. ₹400 million
B. ₹550 million
C. ₹700 million
D. ₹300 million",₹550 million
"Who starred in the film 'My Name Is Khan' released in May 2008?
Options:
A. Sidharth Malhotra
B. Shah Rukh Khan
C. Varun Dhawan
D. Karan Johar",Shah Rukh Khan
"Who confirmed her presence in the film 'My Name Is Khan'?
Options:
A. Sidharth Malhotra
B. Kajol
C. Deepika Padukone
D. Alia Bhatt",Kajol
"What was the reason behind the filming of 'My Name is Khan' in 2009?
Options:
A. To gain public attention
B. To avoid public attention
C. Due to budget constraints
D. For a special documentary",To avoid public attention
"Which individual served as an assistant director for 'My Name is Khan' and later became a well-known actor?
Options:
A. Sidharth Malhotra
B. Varun Dhawan
C. Shah Rukh Khan
D. Karan Johar",Sidharth Malhotra
"What marked the end of the production process for 'My Name Is Khan'?
Options:
A. Sidharth Malhotra
B. Varun Dhawan
C. Production schedule
D. Shah Rukh Khan",Production schedule
"What main topic did Karan Johar choose to depict in the film *My Name Is Khan* to address misconceptions?
Options:
A. Film City
B. Hinduism
C. Islam
D. Bollywood",Islam
"What concept did Karan Johar aim to highlight through the title of the film that embodies the essence of the narrative in *My Name Is Khan*?
Options:
A. Film City
B. My Name Is Khan
C. Spirit of the film and story
D. Hurricane scene",Spirit of the film and story
"Who is the leading actor in the film that shot a hurricane scene at Film City?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Aamir Khan",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Kajol
C. Rishi Kapoor
D. Priyanka Chopra",Kajol
"Which studio was involved in the production and distribution of the film *My Name Is Khan*?
Options:
A. Film City
B. Fox Star Studios
C. Warner Bros.
D. Universal Pictures",Fox Star Studios
"Which organization was involved in the distribution of the film that was shot in Film City?
Options:
A. Film City
B. Abu Dhabi-based Image Nation
C. Shah Rukh Khan
D. Kajol",Abu Dhabi-based Image Nation
"Which company was responsible for distributing the film that was shot in Film City?
Options:
A. Film City
B. Huaxia Film Distribution
C. Bollywood Productions
D. Red Chillies Entertainment",Huaxia Film Distribution
"What was the estimated budget for the film shot at Film City?
Options:
A. ₹200 million
B. ₹550 million
C. ₹1 billion
D. ₹300 million",₹550 million
"Which actor starred in the film that was shot in Film City and released in May 2008?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Aamir Khan",Shah Rukh Khan
"Which actress confirmed her presence in the film that was shot at Film City for a hurricane scene?
Options:
A. Aishwarya Rai
B. Kareena Kapoor
C. Kajol
D. Deepika Padukone",Kajol
"What location was used for shooting the hurricane scene in the film 'My Name Is Khan'?
Options:
A. Film City
B. Hollywood
C. Bollywood
D. New York",Film City
"Which location was used for shooting scenes in the film 'My Name Is Khan'?
Options:
A. Film City
B. Hollywood
C. Bollywood
D. Pune",Film City
"What marked the end of the production process for *My Name Is Khan*?
Options:
A. Film City
B. Production schedule
C. Shooting the hurricane scene
D. August 2009",Production schedule
"Which topic was a main focus of discussion in the film 'My Name Is Khan'?
Options:
A. Josh Maidain
B. Karan Johar
C. Islam
D. Film City",Islam
"Who was responsible for capturing the spirit of the film and story in *My Name Is Khan*?
Options:
A. Josh Maidain
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Karan Johar
"Who is the leading actor that makes his Hollywood debut in the film *My Name Is Khan*?
Options:
A. Josh Maidain
B. Shah Rukh Khan
C. Aamir Khan
D. Salman Khan",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan* and makes her Hollywood debut alongside Shah Rukh Khan?
Options:
A. Josh Maidain
B. Kajol
C. Shah Rukh Khan
D. Rani Mukerji",Kajol
"Which entity was involved in handling the production and distribution of the film 'My Name Is Khan'?
Options:
A. Josh Maidain
B. Fox Star Studios
C. Film City
D. Karan Johar",Fox Star Studios
"Which organization was involved in the distribution of 'My Name Is Khan' after the casting of Shah Rukh Khan and Kajol?
Options:
A. Josh Maidain
B. Abu Dhabi-based Image Nation
C. Film City
D. Shah Rukh Khan",Abu Dhabi-based Image Nation
"Which entity was responsible for distributing 'My Name Is Khan' nine months after its production?
Options:
A. Josh Maidain
B. Huaxia Film Distribution
C. Film City
D. Khan Productions",Huaxia Film Distribution
"What was the estimated budget for the film designed by Josh Maidain?
Options:
A. ₹300 million
B. ₹550 million
C. ₹700 million
D. ₹450 million",₹550 million
"Who starred in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Josh Maidain
B. Shah Rukh Khan
C. Karan Johar
D. Kajol",Shah Rukh Khan
"Who confirmed her presence in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Josh Maidain
B. Kajol
C. Shah Rukh Khan
D. Rani Mukerji",Kajol
"In what manner was the filming of 'My Name Is Khan' conducted to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Openly
B. Secretly
C. Publicly
D. Casually",Secretly
"Who designed a dam, churches, and small houses for the film that was shot at Film City?
Options:
A. Josh Maidain
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Josh Maidain
"Who was responsible for designing various structures during the shooting schedule of *My Name Is Khan*?
Options:
A. Josh Maidain
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Josh Maidain
"What main topic of discussion did Karan Johar aim to address in the movie *My Name Is Khan*?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. Bollywood
C. Islam
D. Cinematography",Islam
"What is the size of the dam created during the shooting schedule of the film that embodies the spirit and story Johar wanted to convey?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 200 by 300 metres (656 ft × 984 ft)
C. 100 by 150 metres (328 ft × 492 ft)
D. 250 by 400 metres (820 ft × 1312 ft)",135 by 240 metres (443 ft × 787 ft)
"Who is the leading actor that made his Hollywood debut in the film *My Name Is Khan*?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Hrithik Roshan",Shah Rukh Khan
"Which actress played the female lead in the film that features a dam of size 135 by 240 metres during its shooting schedule?
Options:
A. Aishwarya Rai
B. Kareena Kapoor
C. Kajol
D. Deepika Padukone",Kajol
"What is the size of the dam created during the shooting schedule of *My Name Is Khan*?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 100 by 200 metres (328 ft × 656 ft)
C. 150 by 300 metres (492 ft × 984 ft)
D. 120 by 250 metres (394 ft × 820 ft)",135 by 240 metres (443 ft × 787 ft)
"What is the size of the dam created during the shooting schedule of *My Name Is Khan*?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 150 by 300 metres (492 ft × 984 ft)
C. 120 by 200 metres (394 ft × 656 ft)
D. 100 by 150 metres (328 ft × 492 ft)",135 by 240 metres (443 ft × 787 ft)
"What is the size of the dam created during the shooting schedule of *My Name Is Khan*?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 100 by 200 metres (328 ft × 656 ft)
C. 150 by 300 metres (492 ft × 984 ft)
D. 120 by 220 metres (394 ft × 722 ft)",135 by 240 metres (443 ft × 787 ft)
"What was the estimated budget for the film that had a dam of size 135 by 240 metres created during its shooting schedule?
Options:
A. ₹300 million
B. ₹550 million
C. ₹700 million
D. ₹450 million",₹550 million
"What is the size of the dam created during the shooting schedule of the film starring Shah Rukh Khan?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 100 by 200 metres (328 ft × 656 ft)
C. 150 by 300 metres (492 ft × 984 ft)
D. 120 by 220 metres (394 ft × 722 ft)",135 by 240 metres (443 ft × 787 ft)
"Which actress confirmed her presence in the film *My Name Is Khan*?
Options:
A. Aishwarya Rai
B. Kareena Kapoor
C. Kajol
D. Deepika Padukone",Kajol
"What was the filming approach taken for the movie 'My Name Is Khan' to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Openly
B. Secretly
C. With large crowds
D. In multiple locations",Secretly
"What is the size of the dam created during the shooting schedule of 'My Name Is Khan' at Film City?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 200 by 300 metres (656 ft × 984 ft)
C. 100 by 150 metres (328 ft × 492 ft)
D. 50 by 100 metres (164 ft × 328 ft)",135 by 240 metres (443 ft × 787 ft)
"What was the size of the dam created during the shooting schedule of *My Name Is Khan*?
Options:
A. 135 by 240 metres (443 ft × 787 ft)
B. 200 by 300 metres (656 ft × 984 ft)
C. 100 by 150 metres (328 ft × 492 ft)
D. 50 by 100 metres (164 ft × 328 ft)",135 by 240 metres (443 ft × 787 ft)
"What is the main topic of discussion that Karan Johar aimed to address in the film *My Name Is Khan*?
Options:
A. A tank size for filming
B. The importance of education
C. Misconceptions about Islam
D. Cultural diversity",Misconceptions about Islam
"What was the size of the tank made for the film that aimed to capture its spirit and story?
Options:
A. 150 by 150 feet (46 m × 46 m)
B. 200 by 200 feet (61 m × 61 m)
C. 100 by 100 feet (30 m × 30 m)
D. 250 by 250 feet (76 m × 76 m)",150 by 150 feet (46 m × 46 m)
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Hrithik Roshan",Shah Rukh Khan
"Who is the female lead in the film 'My Name Is Khan'?
Options:
A. Shah Rukh Khan
B. Kajol
C. Rani Mukerji
D. Deepika Padukone",Kajol
"What size tank was made for the film during its shooting schedule at Film City?
Options:
A. 100 by 100 feet (30 m × 30 m)
B. 150 by 150 feet (46 m × 46 m)
C. 200 by 200 feet (61 m × 61 m)
D. 250 by 250 feet (76 m × 76 m)",150 by 150 feet (46 m × 46 m)
"What is the size of the tank made for the film during its shooting schedule at Film City?
Options:
A. 100 by 100 feet
B. 150 by 150 feet
C. 200 by 200 feet
D. 250 by 250 feet",150 by 150 feet
"What was the size of the tank made for the shooting of *My Name Is Khan*?
Options:
A. 100 by 100 feet (30 m × 30 m)
B. 150 by 150 feet (46 m × 46 m)
C. 200 by 200 feet (61 m × 61 m)
D. 250 by 250 feet (76 m × 76 m)",150 by 150 feet (46 m × 46 m)
"What was the estimated budget for the film *My Name Is Khan*?
Options:
A. 150 by 150 feet (46 m × 46 m)
B. ₹550 million (US$12.03 million)
C. ₹300 million (US$6.5 million)
D. ₹1 billion (US$22 million)",₹550 million (US$12.03 million)
"What is the size of the tank that was made for the film in which Shah Rukh Khan starred?
Options:
A. 150 by 150 feet (46 m × 46 m)
B. 100 by 100 feet (30 m × 30 m)
C. 200 by 200 feet (61 m × 61 m)
D. 75 by 75 feet (23 m × 23 m)",150 by 150 feet (46 m × 46 m)
"Which actress confirmed her presence in the film *My Name Is Khan*?
Options:
A. Deepika Padukone
B. Kareena Kapoor
C. Kajol
D. Rani Mukerji",Kajol
"What was the size of the tank made for the filming of 'My Name Is Khan' during its shooting schedule at Film City?
Options:
A. 100 by 100 feet (30 m × 30 m)
B. 150 by 150 feet (46 m × 46 m)
C. 200 by 200 feet (61 m × 61 m)
D. 250 by 250 feet (76 m × 76 m)",150 by 150 feet (46 m × 46 m)
"What is the size of the tank that was made for the shooting of 'My Name Is Khan' at Film City?
Options:
A. 100 by 100 feet (30 m × 30 m)
B. 150 by 150 feet (46 m × 46 m)
C. 200 by 200 feet (61 m × 61 m)
D. 50 by 50 feet (15 m × 15 m)",150 by 150 feet (46 m × 46 m)
"What was the size of the tank made for the filming of *My Name Is Khan*?
Options:
A. 150 by 150 feet (46 m × 46 m)
B. 200 by 200 feet (61 m × 61 m)
C. 100 by 100 feet (30 m × 30 m)
D. 250 by 250 feet (76 m × 76 m)",150 by 150 feet (46 m × 46 m)
"What significant topic does Karan Johar aim to address in the film *My Name Is Khan*?
Options:
A. approximately 12 thousand liters of water
B. the importance of community service
C. the misconceptions about Islam
D. the effects of natural disasters",the misconceptions about Islam
"What was used during the hurricane scene shooting for *My Name Is Khan* to enhance the spirit of the film and story?
Options:
A. approximately 12 thousand liters of water
B. special effects makeup
C. digital animation
D. live animals",approximately 12 thousand liters of water
"What was the amount of water used during the hurricane scene shooting for the film featuring Shah Rukh Khan?
Options:
A. approximately 8 thousand liters of water
B. approximately 10 thousand liters of water
C. approximately 12 thousand liters of water
D. approximately 15 thousand liters of water",approximately 12 thousand liters of water
"Who is the female lead in the film *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Kajol
C. Rani Mukerji
D. Priyanka Chopra",Kajol
"What was the approximate amount of water used during the hurricane scene shooting for *My Name Is Khan* at Film City?
Options:
A. approximately 8 thousand liters of water
B. approximately 10 thousand liters of water
C. approximately 12 thousand liters of water
D. approximately 15 thousand liters of water",approximately 12 thousand liters of water
"What was used during the hurricane scene shooting for *My Name Is Khan* at Film City?
Options:
A. approximately 10 thousand liters of water
B. approximately 12 thousand liters of water
C. approximately 15 thousand liters of water
D. approximately 20 thousand liters of water",approximately 12 thousand liters of water
"What was the amount of water used during the hurricane scene shooting for the film distributed by Hong Kong-based Huaxia Film Distribution?
Options:
A. approximately 10 thousand liters of water
B. approximately 15 thousand liters of water
C. approximately 12 thousand liters of water
D. approximately 8 thousand liters of water",approximately 12 thousand liters of water
"What was the estimated budget for the film 'My Name Is Khan'?
Options:
A. approximately 12 thousand liters of water
B. ₹550 million (US$12.03 million)
C. ₹300 million
D. ₹700 million",₹550 million (US$12.03 million)
"What amount of water was used during the hurricane scene shooting for the film starring Shah Rukh Khan?
Options:
A. approximately 5 thousand liters of water
B. approximately 12 thousand liters of water
C. approximately 20 thousand liters of water
D. approximately 8 thousand liters of water",approximately 12 thousand liters of water
"What was the amount of water used during the hurricane scene shooting for the film *My Name Is Khan*?
Options:
A. approximately 8 thousand liters of water
B. approximately 10 thousand liters of water
C. approximately 12 thousand liters of water
D. approximately 15 thousand liters of water",approximately 12 thousand liters of water
"During which film's production was approximately 12 thousand liters of water used during a hurricane scene shooting?
Options:
A. My Name Is Khan
B. The Pursuit of Happyness
C. Slumdog Millionaire
D. Chennai Express",My Name Is Khan
"What was the amount of water used during the hurricane scene shooting for the film at Film City?
Options:
A. approximately 10 thousand liters of water
B. approximately 12 thousand liters of water
C. approximately 15 thousand liters of water
D. approximately 20 thousand liters of water",approximately 12 thousand liters of water
"What was the amount of water used during the hurricane scene shooting for *My Name Is Khan*?
Options:
A. approximately 10 thousand liters of water
B. approximately 12 thousand liters of water
C. approximately 15 thousand liters of water
D. approximately 8 thousand liters of water",approximately 12 thousand liters of water
"What religion was a main topic of discussion in the film *My Name Is Khan*, aimed at correcting misconceptions?
Options:
A. Hinduism
B. Buddhism
C. Islam
D. Christianity",Islam
"What represents the essence and narrative that Karan Johar aimed to convey in *My Name Is Khan*?
Options:
A. The snake
B. The film's spirit
C. The filming location
D. The title of the film",The film's spirit
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Aamir Khan",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Kajol
C. Rani Mukerji
D. Priyanka Chopra",Kajol
"Which animal reportedly caused panic among workers during the filming of a scene in *My Name Is Khan*?
Options:
A. Tiger
B. Elephant
C. Snake
D. Fox",Snake
"What animal reportedly caused a panic among workers during the filming of a scene in *My Name Is Khan*?
Options:
A. Tiger
B. Cobra
C. Snake
D. Lizard",Snake
"What caused a panic among the workers during the filming of a scene in *My Name Is Khan*?
Options:
A. A snake
B. A fire
C. A flood
D. An earthquake",A snake
"What was the estimated budget for the film *My Name Is Khan*?
Options:
A. ₹300 million
B. ₹550 million
C. ₹700 million
D. ₹450 million",₹550 million
"Who starred in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Aamir Khan",Shah Rukh Khan
"Which actress confirmed her presence in the film *My Name Is Khan*?
Options:
A. Rani Mukerji
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"What animal reportedly caused panic among workers during the filming of a scene in 'My Name Is Khan'?
Options:
A. elephant
B. lion
C. snake
D. tiger",snake
"What animal reportedly caused panic among workers during the filming of a scene at Film City for 'My Name Is Khan'?
Options:
A. Tiger
B. Elephant
C. Snake
D. Cheetah",Snake
"What caused a panic among the workers during the filming of a scene in *My Name Is Khan*?
Options:
A. A sudden rainstorm
B. A snake
C. A camera malfunction
D. An unexpected visitor",A snake
"Who edited the film that addresses misconceptions about Islam in an emotional manner?
Options:
A. Deepa Bhatia
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Deepa Bhatia
"What embodies the essence and narrative that Karan Johar aimed to convey in *My Name Is Khan*?
Options:
A. Deepa Bhatia
B. The spirit of the film and story
C. The runtime of the film
D. The editing process",The spirit of the film and story
"Who is the leading actor in the film 'My Name Is Khan'?
Options:
A. Deepa Bhatia
B. Shah Rukh Khan
C. Karan Johar
D. Priyanka Chopra",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan*?
Options:
A. Deepa Bhatia
B. Kajol
C. Shah Rukh Khan
D. Rani Mukerji",Kajol
"Who edited the film *My Name Is Khan*, which has a runtime of 155 minutes?
Options:
A. Deepa Bhatia
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Deepa Bhatia
"Who edited the film *My Name Is Khan*, which has a runtime of 155 minutes?
Options:
A. Deepa Bhatia
B. Abu Dhabi-based Image Nation
C. Shah Rukh Khan
D. Kajol",Deepa Bhatia
"Who edited the film *My Name Is Khan*, which has a runtime of 155 minutes?
Options:
A. Deepa Bhatia
B. Karan Johar
C. Shahrukh Khan
D. Kajol",Deepa Bhatia
"What was the estimated budget for the film edited by Deepa Bhatia?
Options:
A. ₹200 million
B. ₹550 million
C. ₹1 billion
D. ₹300 million",₹550 million
"Who starred in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Deepa Bhatia
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who confirmed her presence in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Deepa Bhatia
B. Kajol
C. Rani Mukerji
D. Priyanka Chopra",Kajol
"What was the filming method used for 'My Name Is Khan' to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Deepa Bhatia
B. Publicly
C. Secretly
D. Openly",Secretly
"Which individual was responsible for editing the film that had shooting locations at Film City?
Options:
A. Karan Johar
B. Deepa Bhatia
C. Shah Rukh Khan
D. Kajol",Deepa Bhatia
"Who was responsible for the editing of the film *My Name Is Khan*, which had a production schedule lasting for a month?
Options:
A. Deepa Bhatia
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Deepa Bhatia
"Which location was recognized by Bathija as resembling a 'small, very rich suburban town' during her research?
Options:
A. Los Angeles
B. danville, california
C. San Francisco
D. New York","danville, california"
"Which location is known for resembling a 'small, very rich suburban town' and has been a filming site for many Bollywood films?
Options:
A. Los Angeles
B. danville, california
C. New York
D. Mumbai","danville, california"
"Which fictional town was described as a stereotypically white, upper-class Bay Area suburb in the context of a research for a location resembling a rich suburban area?
Options:
A. Danville, California
B. Fictional town Banville
C. San Francisco
D. Palo Alto",Fictional town Banville
"Who directed the film *My Name Is Khan*, which features Shah Rukh Khan in the lead role?
Options:
A. Shah Rukh Khan
B. Karan Johar
C. Aditya Chopra
D. Rajkumar Hirani",Karan Johar
"What is the name of the character played by Shah Rukh Khan in the film 'My Name Is Khan'?
Options:
A. Rizwan
B. Rahul
C. Arjun
D. Karan",Rizwan
"What condition does the character Rizwan, played by Shah Rukh Khan in 'My Name Is Khan', have?
Options:
A. Depression
B. Asperger's syndrome
C. Bipolar disorder
D. Anxiety disorder",Asperger's syndrome
"What condition does Rizwan Khan, the character played by Shah Rukh Khan in *My Name Is Khan*, have?
Options:
A. Depression
B. Bipolar disorder
C. Autism
D. Anxiety disorder",Autism
"What term did Shah Rukh Khan use to describe his character in *My Name Is Khan*, which alludes to the character's autism?
Options:
A. Autistic individual
B. Neuro-atypical mind
C. Cognitive genius
D. Socially awkward person",Neuro-atypical mind
"What unique look did Shah Rukh Khan achieve in *My Name Is Khan*?
Options:
A. Hollywood debut
B. Natural sun-kissed look
C. Leading actor
D. Concealer technique",Natural sun-kissed look
"Who is the leading actor that makes his Hollywood debut in the film 'My Name Is Khan'?
Options:
A. Shah Rukh Khan
B. Robin Slater
C. Tom Hanks
D. Leonardo DiCaprio",Shah Rukh Khan
"What condition did Shah Rukh Khan face while filming 'My Name Is Khan' due to the demands of his character?
Options:
A. Coughs
B. Migraines
C. Fatigue
D. Nausea",Migraines
"What was the profession that Shah Rukh Khan underwent therapy for during the filming of 'My Name Is Khan'?
Options:
A. Acting
B. Physical therapy
C. Directing
D. Producing",Physical therapy
"Who directed the film *My Name Is Khan*, which features Shah Rukh Khan in the lead role?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Aditya Chopra
D. Sanjay Leela Bhansali",Karan Johar
"Which character in the film *My Name Is Khan* has Asperger's syndrome?
Options:
A. Shah Rukh Khan
B. Rizwan
C. Khan's father
D. Khan's mother",Rizwan
"What condition does the character Rizwan, played by Shah Rukh Khan in *My Name Is Khan*, have?
Options:
A. Bipolar Disorder
B. Asperger's Syndrome
C. Depression
D. Anxiety Disorder",Asperger's Syndrome
"What condition does Rizwan Khan, the character portrayed by Shah Rukh Khan in *My Name Is Khan*, have?
Options:
A. Depression
B. Autism
C. Anxiety
D. Dyslexia",Autism
"What term did Shah Rukh Khan use to describe his character in the film *My Name Is Khan*, which highlights his condition?
Options:
A. Autistic individual
B. Neuro-atypical mind
C. Socially awkward person
D. Emotional genius",Neuro-atypical mind
"What is the title of the film in which Shah Rukh Khan starred?
Options:
A. My Name Is Khan
B. Dilwale Dulhania Le Jayenge
C. Chennai Express
D. Kabhi Khushi Kabhie Gham",My Name Is Khan
"Who was appointed as the makeup artist for Shah Rukh Khan in the film My Name Is Khan?
Options:
A. Shah Rukh Khan
B. Robin Slater
C. Karan Johar
D. Kajol",Robin Slater
"What health issue did the star of *My Name Is Khan* experience while filming due to the demands of his character?
Options:
A. Migraines
B. Back pain
C. Fatigue
D. Anxiety",Migraines
"What therapeutic treatment did Shah Rukh Khan undergo during the filming of 'My Name Is Khan'?
Options:
A. Acting lessons
B. Physical therapy
C. Voice training
D. Dance rehearsals",Physical therapy
"Which film features Shah Rukh Khan in the lead role and was directed by Karan Johar?
Options:
A. Baazigar
B. Kabhi Khushi Kabhie Gham
C. Dilwale Dulhania Le Jayenge
D. My Name Is Khan",My Name Is Khan
"Which character did Shah Rukh Khan portray who had Asperger's syndrome?
Options:
A. Baazigar
B. Rizwan
C. Kabir
D. Raj",Rizwan
"In which film did Shah Rukh Khan portray a character with Asperger's syndrome?
Options:
A. Kabhi Khushi Kabhie Gham
B. Dilwale Dulhania Le Jayenge
C. Baazigar
D. My Name Is Khan",My Name Is Khan
"What condition is portrayed by the character Rizwan Khan in the film My Name Is Khan?
Options:
A. Baazigar
B. Schizophrenia
C. Autism
D. Dyslexia",Autism
"In which film did Shah Rukh Khan portray a character described as a 'neuro-atypical mind, who could do less and say more'?
Options:
A. Baazigar
B. Dilwale Dulhania Le Jayenge
C. My Name Is Khan
D. Kabhi Khushi Kabhie Gham",My Name Is Khan
"What look is often described as a natural sun-kissed appearance, achieved through various makeup techniques?
Options:
A. Shah Rukh Khan
B. Natural sun-kissed look
C. Bollywood glamour
D. Classic beauty",Natural sun-kissed look
"Who was appointed as Shah Rukh Khan's makeup artist for the film My Name Is Khan?
Options:
A. Shah Rukh Khan
B. Robin Slater
C. Karan Johar
D. Kajol",Robin Slater
"What health condition did Shah Rukh Khan experience while filming for 'My Name is Khan' due to the demands of his character?
Options:
A. Fatigue
B. Migraines
C. Anxiety
D. Insomnia",Migraines
"In which film did Shah Rukh Khan star that was released in 1993?
Options:
A. Dilwale Dulhania Le Jayenge
B. Kabhi Khushi Kabhie Gham
C. Baazigar
D. My Name Is Khan",Baazigar
