node_1,node_2,edge,chunk_id,node_3,node_4,node_5,count
cult film,fan culture,"Audience members dress up as their favorite characters from The Room during screenings, similar to the fan culture surrounding The Rocky Horror Picture Show.",1b49e5060bf4440b88dbf6e6f0f5944b,,,,4
plastic spoon,prop,"During screenings of The Room, audience members throw plastic spoons in reference to an unexplained framed photo of a spoon on a table in Johnny's living room.",1b49e5060bf4440b88dbf6e6f0f5944b,,,,4
football,prop,"During screenings of The Room, audience members toss footballs to each other from short distances.",1b49e5060bf4440b88dbf6e6f0f5944b,,,,4
insulting comments,audience behavior,"Viewers and some of the cast members have viewed The Room as a poorly made drama, while Wiseau claims that it was his intent for audiences to find humor in the film, leading to audience members yelling insulting comments about the quality of the film during screenings.",1b49e5060bf4440b88dbf6e6f0f5944b,,,,4
the room,interview with tommy wiseau,"An interview with Wiseau is included in the DVD's special features, during which he sits directly in front of a fireplace and fails to answer several questions, instead offering non sequiturs.",1b49e5060bf4440b88dbf6e6f0f5944b,,,,4
fireplace,prop,"During the interview included in the DVD's special features, Wiseau sits directly in front of a fireplace with a mantle cluttered by various props from the film.",1b49e5060bf4440b88dbf6e6f0f5944b,,,,4
the room,3d version of the room,"In April 2011, Wiseau announced plans for a 3D version of The Room, scanned from the 35mm negative.",74cfc26249ae474f9489863d000af6a3,,,,4
the room,3d reshooting intentions,"In 2018, Wiseau revealed his intentions to reshoot The Room in 3D, citing cost-effectiveness reasons.",74cfc26249ae474f9489863d000af6a3,,,,4
the room,youtube removal,"On September 21, 2018, Wiseau uploaded The Room to YouTube, but it was removed the day after.",74cfc26249ae474f9489863d000af6a3,,,,4
the room,20th anniversary re-release,"On June 27, 2023, Fathom Events theatrically re-released The Room for its 20th anniversary.",74cfc26249ae474f9489863d000af6a3,,,,4
the room,exclusive special introduction,"Nationwide screenings of The Room were preceded by an exclusive special introduction by Wiseau, reflecting on the film's legacy.",74cfc26249ae474f9489863d000af6a3,,,,4
the disaster artist,"yes, i directed the room: the truth about directing the 'citizen kane of bad movies'","Both memoirs are written by Greg Sestero's co-star and friend Tommy Wiseau. While The Disaster Artist focuses on the making of the movie 'The Room', Yes, I Directed The Room discusses Wiseau's desire to receive credit for directing 'The Room'.",fec9b333194042b285cfbbcfffb88cf9,,,,4
room full of spoons,legal proceedings by tommy wiseau,"The Canadian documentary about 'The Room' was pulled from theaters due to legal proceedings initiated by Tommy Wiseau, who claimed copyright infringement and invasion of privacy.",fec9b333194042b285cfbbcfffb88cf9,,,,4
room full of spoons,wide release in conjunction with 'the disaster artist',"The wide release of the Canadian documentary about 'The Room' was hampered due to legal proceedings initiated by Tommy Wiseau, which prevented its planned release in conjunction with 'The Disaster Artist'.",fec9b333194042b285cfbbcfffb88cf9,,,,4
bob odenkirk,tommy wiseau's role in 'the room',A remake of 'The Room' with Bob Odenkirk playing Tommy Wiseau's role is currently in post-production.,fec9b333194042b285cfbbcfffb88cf9,,,,4
newgrounds,tom fulp,"In September 2010, Newgrounds owner Tom Fulp released a Flash game tribute to 'The Room' in the form of a 16-bit styled adventure game played entirely from Johnny's point of view.",fec9b333194042b285cfbbcfffb88cf9,,,,4
jeff 'johnnyutah' bandelin,newgrounds staff member,The artwork for the Flash game tribute to 'The Room' was provided by Newgrounds staff member Jeff 'JohnnyUtah' Bandelin.,fec9b333194042b285cfbbcfffb88cf9,,,,4
chris o'neill,animator,The music for the Flash game tribute to 'The Room' was transcribed by animator Chris O'Neill from the Mladen Milicevic score and soundtrack.,fec9b333194042b285cfbbcfffb88cf9,,,,4
broadway adaptation,the room actors: where are they now? a mockumentary,"In 2014, the cast member Robyn Paris launched a Kickstarter campaign for her comedy mockumentary web series called 'The Room Actors: Where Are They Now? A Mockumentary'. Although some of the original cast appeared in the series, Tommy Wiseau, Greg Sestero, and Phil Hanzus (Holmes) are not involved.",22f2ee960ecc49f3a06051f97b336839,,,,4
broadway adaptation,tommy wiseau,"In 2011, Wiseau mentioned plans for a Broadway adaptation of the film in which he would appear only on opening night.",22f2ee960ecc49f3a06051f97b336839,,,,4
broadway adaptation,musical/comedy,"During a 2016 interview, Wiseau described his idea for the Broadway adaptation to be a 'musical/comedy.'",22f2ee960ecc49f3a06051f97b336839,,,,4
oh hi!: the rise of chris-r,tony orozco,Tony Orozco is the writer of Oh Hi!: The Rise of Chris-R,dae0b5bb16d14479afc59e0a74b28067,,,,4
oh hi!: the rise of chris-r,peter von sholly,Peter Von Sholly is the writer of Oh Hi!: The Rise of Chris-R,dae0b5bb16d14479afc59e0a74b28067,,,,4
denny,chris-r,Denny has a relationship with Chris-R in the backstory of the film,dae0b5bb16d14479afc59e0a74b28067,,,,4
oh hi!: the rise of chris-r,backstory of the film,Oh Hi!: The Rise of Chris-R is based on the backstory of the film,dae0b5bb16d14479afc59e0a74b28067,,,,4
tony orozco,peter von sholly,Both Tony Orozco and Peter Von Sholly are writers for Oh Hi!: The Rise of Chris-R,dae0b5bb16d14479afc59e0a74b28067,,,,4
orlando fringe festival,"oh hi, johnny! the ‘room’sical parody musical","Oh Hi, Johnny! The ‘Room’sical Parody Musical premiered at the Orlando Fringe Festival",dae0b5bb16d14479afc59e0a74b28067,,,,4
chicago musical theatre festival,"oh hi, johnny! the ‘room’sical parody musical","Oh Hi, Johnny! The ‘Room’sical Parody Musical ran at the Chicago Musical Theatre Festival",dae0b5bb16d14479afc59e0a74b28067,,,,4
bryan jager,alex syiek,"Both Bryan Jager and Alex Syiek are writers for Oh Hi, Johnny! The ‘Room’sical Parody Musical",dae0b5bb16d14479afc59e0a74b28067,,,,4
the room,"oh hi, johnny! the ‘room’sical parody musical","Oh Hi, Johnny! The ‘Room’sical Parody Musical explores a stage adaptation of The Room",dae0b5bb16d14479afc59e0a74b28067,,,,4
the room,adult swim,"The comedy show Tim and Eric Awesome Show, Great Job! on Adult Swim featured The Room prominently in the fourth season episode titled Tommy.",7eecbb6054004b489944adbaabf58680,,,,4
wiseau,"tim and eric awesome show, great job! ","Recruited as a 'guest director', Wiseau is interviewed in mockumentary style, along with the show's leading actors, during the production of a fake film titled The Pig Man.",7eecbb6054004b489944adbaabf58680,,,,4
the pig man,"tim and eric awesome show, great job! ","Featured during the episode 'Tommy' of Tim and Eric Awesome Show, Great Job!",7eecbb6054004b489944adbaabf58680,,,,4
adult swim,mystery science theater 3000,"A RiffTrax for The Room was released by Michael J. Nelson, Bill Corbett and Kevin Murphy, formerly of Mystery Science Theater 3000, on Adult Swim.",7eecbb6054004b489944adbaabf58680,,,,4
rifftrax,the room,A RiffTrax for The Room was released by RiffTrax.,7eecbb6054004b489944adbaabf58680,,,,4
rifftrax,michael j. nelson,"Featured commentary by Michael J. Nelson, Bill Corbett and Kevin Murphy, formerly of Mystery Science Theater 3000, in the RiffTrax for The Room.",7eecbb6054004b489944adbaabf58680,,,,4
rifftrax,bill corbett,"Featured commentary by Michael J. Nelson, Bill Corbett and Kevin Murphy, formerly of Mystery Science Theater 3000, in the RiffTrax for The Room.",7eecbb6054004b489944adbaabf58680,,,,4
rifftrax,kevin murphy,"Featured commentary by Michael J. Nelson, Bill Corbett and Kevin Murphy, formerly of Mystery Science Theater 3000, in the RiffTrax for The Room.",7eecbb6054004b489944adbaabf58680,,,,4
rifftrax,theater show,"A live theater show by RiffTrax on May 6, 2015.",7eecbb6054004b489944adbaabf58680,,,,4
adult swim,toonami,"On April Fools' Day programming in 2012, the airing of The Room was invoked as part of their April Fools' prank; they showed the first twenty seconds of the movie before switching to a broadcast of the then-defunct programming block Toonami for the remainder of the night.",7eecbb6054004b489944adbaabf58680,,,,4
the room,internet comedy series nostalgia critic,"parodied by comedian Patton Oswalt in his 2009 DVD My Weakness Is Strong; Nostalgia Critic mocked the film for its bad acting and writing but encouraged viewers to see it; claims of copyright infringement from Wiseau-Films led to the episode being taken down, replaced by a short video titled ""The Tommy Wi-Show"", and later reinstated",77eaf033756049c4a6792b62110ffdd6,,,,4
the room,greg sestero,"played Mark in the film; appeared in separate episodes on Doug Walker's talk show, Shut Up and Talk",77eaf033756049c4a6792b62110ffdd6,,,,4
the room rap,the room's production,"told by video directed and produced by Greg DeLiso and Peter Litvin in 2011, mocking the green screen work and sub-par acting found in the movie",77eaf033756049c4a6792b62110ffdd6,,,,4
the neighbors,the room,character Troy watches The Room in a scene in Wiseau's 2014 sitcom pilot,77eaf033756049c4a6792b62110ffdd6,,,,4
the room,troy,"In Wiseau's sitcom pilot The Neighbors, the character Troy watches The Room in a scene.",629f22093b2b4f16a61250d3c6a6e948,,,,4
sestero,dude bro party massacre iii,"In 2015, Sestero starred in the 5-Second Films feature Dude Bro Party Massacre III, directed by Michael Rousselet, the patient zero of The Room cult movement.",629f22093b2b4f16a61250d3c6a6e948,,,,4
amy dickinson,the room,"In the Sunday, July 5, 2015, installment of Amy Dickinson's advice column Ask Amy unwittingly featured a hoax letter that derived its situational premise from The Room and, even after being edited for publication, retained phrases from the film's dialogue;",629f22093b2b4f16a61250d3c6a6e948,,,,4
xkcd comic,wiseau,"Comic #1400 of the online comic xkcd, which appeared July 28, 2014, presented a satirical equivalence between Wiseau and still-unidentified hijacker D. B. Cooper, with comparisons between the money, age, and speaking style of the two,",629f22093b2b4f16a61250d3c6a6e948,,,,4
