node_1,node_2,edge,chunk_id,node_3,node_4,count
universal pictures,opening-day records for universal pictures,"In 25 markets, the film set opening-day records for Universal Pictures",1021216cfc6544cab25ad2e9c2b409c2,,,4
r-rated film,opening-day records for an r-rated film,"In 34 territories, the film set opening-day records for an R-rated film",1021216cfc6544cab25ad2e9c2b409c2,,,4
universal pictures,biggest overseas opening weekend ever,"Through Sunday, February 15, it earned an opening-weekend total of US$156 million from 58 countries where it opened at No. 1 in 54 of the 58 countries, marking the biggest overseas opening for an R-rated film and Universal's biggest overseas opening weekend ever",1021216cfc6544cab25ad2e9c2b409c2,,,4
universal pictures,biggest overseas opening weekend ever,"Through Sunday, February 15, it earned an opening-weekend total of US$173.6 million from 10,979 screens in its biggest overseas opening weekend ever",1021216cfc6544cab25ad2e9c2b409c2,,,4
focus,took the top spot,"In its third weekend, Focus took the top spot",1021216cfc6544cab25ad2e9c2b409c2,,,4
revenue,fell to no. 4,"In its third weekend, the film fell to No. 4 in the box office",1021216cfc6544cab25ad2e9c2b409c2,,,4
focus,no. 1 in 54 of the 58 countries,"Through Sunday, February 15, it opened at No. 1 in 54 of the 58 countries where it opened",1021216cfc6544cab25ad2e9c2b409c2,,,4
revenue,earned $22.25 million,"In its second weekend, the film earned $22.25 million",1021216cfc6544cab25ad2e9c2b409c2,,,4
revenue,earned $28.6 million in two days,"In its opening weekend in 34 more countries, the film earned $28.6 million in two days",1021216cfc6544cab25ad2e9c2b409c2,,,4
box-office analysts,$156 million from 58 countries,"Through Sunday, February 15, it earned an opening-weekend total of US$156 million from 58 countries where it opened at No. 1 in 54 of the 58 countries",1021216cfc6544cab25ad2e9c2b409c2,,,4
revenue,earned $37.7 million,"In its opening weekend, it earned $37.7 million",1021216cfc6544cab25ad2e9c2b409c2,,,4
fifty shades of grey,box office ranking (outside us),The movie topped the box office outside of the US for three consecutive weekends until it was overtaken by Warner Bros.' Jupiter Ascending in its fourth weekend.,d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,universal pictures' highest-grossing r-rated film overseas,"Fifty Shades of Grey became Universal Pictures' highest-grossing R-rated film of all time overseas, breaking Ted's record.",d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,universal pictures' highest-grossing film in 14 countries,"In total earnings, Fifty Shades of Grey is Universal Pictures' highest-grossing film in 14 countries.",d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,universal pictures' eighth-highest-grossing film overseas,"In total earnings, Fifty Shades of Grey is Universal Pictures' eighth-highest-grossing film overseas.",d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,mixed to unfavorable reviews,Fifty Shades of Grey received mixed to unfavorable reviews.,d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,acting,Fifty Shades of Grey received criticism of its acting.,d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,screenplay,Fifty Shades of Grey received criticism of its screenplay.,d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,pacing,Fifty Shades of Grey received criticism of its pacing;,d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,improvement over the book,"Some critics noted it as an improvement over the book,",d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey,cinematography and set design,Others praised the cinematography and set design as well as soundtrack.,d9f5bab0874c453e9c2d4be8056980e4,,,4
fifty shades of grey the movie,dialogue,Claudia Puig of USA Today wrote that 'the dialogue is laughable'.,1d1201d6abfe40448f236772e8950606,,,4
fifty shades of grey the movie,pacing,Claudia Puig of USA Today wrote that 'the pacing is sluggish',1d1201d6abfe40448f236772e8950606,,,4
performances,fifty shades of grey the movie,Moira Macdonald of The Seattle Times referred to 'the performances'.,1d1201d6abfe40448f236772e8950606,,,4
fifty shades of grey the movie,romance,One reviewer described it as 'a sensual and stylish romance',1d1201d6abfe40448f236772e8950606,,,4
fifty shades of grey the movie,explicit harlequin bodice-ripper,Isaac Feldberg referred to it as 'a numbingly explicit Harlequin bodice-ripper brought to life',1d1201d6abfe40448f236772e8950606,,,4
fifty shades of grey the movie,sadomasochism,Peter Bradshaw called it 'the most purely tasteful and softcore depiction of sadomasochism in cinema history',1d1201d6abfe40448f236772e8950606,,,4
fifty shades of grey the movie,daytime soap,'strictly daytime soap' performances were described,1d1201d6abfe40448f236772e8950606,,,4
sexiness,original book,"Robbie Collin called the film 'sexy' and stated that it is 'sexy, funny and self-aware in every way the original book isn't.'",5f080e7c25254390b9718404041197e3,,,4
directing,elizabeth weitzman praised,Elizabeth Weitzman of New York's Daily News praised 'the directing',5f080e7c25254390b9718404041197e3,,,4
screenplay,elizabeth weitzman praised,Elizabeth Weitzman of New York's Daily News praised 'the screenplay',5f080e7c25254390b9718404041197e3,,,4
performance,johnson's performance,Elizabeth Weitzman of New York's Daily News praised 'Johnson's performance',5f080e7c25254390b9718404041197e3,,,4
dornan's performance,elizabeth weitzman called,Elizabeth Weitzman called Dornan's performance 'underused',5f080e7c25254390b9718404041197e3,,,4
chemistry,elizabeth weitzman called,Elizabeth Weitzman called the leads' chemistry 'underused',5f080e7c25254390b9718404041197e3,,,4
supporting cast,elizabeth weitzman called,Elizabeth Weitzman called the supporting cast 'underused',5f080e7c25254390b9718404041197e3,,,4
piano playing,christian plays the piano,The screenplay mentions that 'Christian plays the piano',5f080e7c25254390b9718404041197e3,,,4
consent,film fleshes out,"Timothy Laurie and Jessica Kean argue that 'the film provides a language for decision-making around violence more developed than most Hollywood fodder' and 'film fleshes out an otherwise legalistic concept like 'consent' into a living, breathing, and at times, uncomfortable interpersonal experience'",5f080e7c25254390b9718404041197e3,,,4
dangers of unequal,film dramatises,Timothy Laurie and Jessica Kean argue that 'the film dramatises the dangers of unequal',5f080e7c25254390b9718404041197e3,,,4
consent,"living, breathing, and at times, uncomfortable interpersonal experience",Consent is transformed from a theoretical concept into a practical and sometimes challenging interpersonal encounter.,8c4c399191b645668f0be37245ee4120,,,4
consent,unequal negotiation,The text highlights the potential dangers of uneven power dynamics in the negotiation of consent.,8c4c399191b645668f0be37245ee4120,,,4
consent,identifying one's limits,The statement acknowledges that identifying personal boundaries is a crucial component of the consent process.,8c4c399191b645668f0be37245ee4120,,,4
consent,having them respected,This element emphasizes the importance of honoring and upholding established limits in instances where consent has been given.,8c4c399191b645668f0be37245ee4120,,,4
fifty shades of grey,adrian lyne's 9½ weeks,"Both films are literary adaptations, centering on a sadomasochistic affair.",ee42b4e85bcc4b588660294483de4d3f,,,4
fifty shades of grey: an xxx adaptation,fifty shades of grey,"Film company Smash Pictures announced its intent to film a pornographic version of the Fifty Shades book trilogy, entitled Fifty Shades of Grey: An XXX Adaptation.",ee42b4e85bcc4b588660294483de4d3f,,,4
fifty shades of grey: an xxx adaptation,universal,"Universal filed a lawsuit against Smash Pictures, stating that the film violated its copyright in that it was not filmed as a parody adaptation but 'copies without reservation from the unique expressive elements of the Fifty Shades trilogy, progressing through the events of Fifty Shades of Grey and into the second book, Fifty Shades Darker'.",ee42b4e85bcc4b588660294483de4d3f,,,4
lawsuit,injunction,The lawsuit asked for an injunction.,d3316b70ff66409e8dfc75675bfe04ff,,,4
lawsuit,profits from all sales of the film,"saying that ""a quickly and cheaply produced pornographic work [...] is likely to cause Plaintiffs irreparable harm by poisoning public perception of the Fifty Shades Trilogy and the forthcoming Universal films."" ",d3316b70ff66409e8dfc75675bfe04ff,,,4
lawsuit,damages,"saying that ""a quickly and cheaply produced pornographic work [...] is likely to cause Plaintiffs irreparable harm by poisoning public perception of the Fifty Shades Trilogy and the forthcoming Universal films."" ",d3316b70ff66409e8dfc75675bfe04ff,,,4
lawsuit,fifty shades trilogy,"saying that ""a quickly and cheaply produced pornographic work [...] is likely to cause Plaintiffs irreparable harm by poisoning public perception of the Fifty Shades Trilogy and the forthcoming Universal films."" ",d3316b70ff66409e8dfc75675bfe04ff,,,4
lawsuit,universal films,"saying that ""a quickly and cheaply produced pornographic work [...] is likely to cause Plaintiffs irreparable harm by poisoning public perception of the Fifty Shades Trilogy and the forthcoming Universal films."" ",d3316b70ff66409e8dfc75675bfe04ff,,,4
smash pictures,counterclaim,Smash Pictures responded to the lawsuit by issuing a counterclaim,d3316b70ff66409e8dfc75675bfe04ff,,,4
smash pictures,continuance,"stating that ""much or all"" of the Fifty Shades material was part of the public domain because it was originally published in various venues as a fan fiction based on the Twilight series. A lawyer for Smash Pictures further commented that the federal copyright registrations for the books were ""invalid and unenforceable"" and that the film ""did not violate copyright or trademark laws"". ",d3316b70ff66409e8dfc75675bfe04ff,,,4
smash pictures,settled out of court,The lawsuit was eventually settled out of court for an undisclosed sum and Smash Pictures agreed to stop any further production or promotion of the film.,d3316b70ff66409e8dfc75675bfe04ff,,,4
fifty shades of black,fifty shades darker,"Both movies belong to the same franchise based on E. L. James' books and share some cast members, but 'Fifty Shades of Black' is a spoof version of 'Fifty Shades Darker'",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
marlon wayans,christian grey (played by jamie dornan in 'fifty shades darker'),"In 'Fifty Shades of Black', Marlon Wayans plays the character Christian Black, a parody of Christian Grey.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
kali hawk,anastasia steele (played by dakota johnson in 'fifty shades darker'),"In 'Fifty Shades of Black', Kali Hawk plays the character Anastasia Steele, a parody of Anastasia Steele.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
universal studios,fifty shades darker and fifty shades freed,Universal Studios announced the release dates for 'Fifty Shades Darker' and 'Fifty Shades Freed'.,ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
james foley,fifty shades darker,"In August 2015, James Foley was a frontrunner to direct 'Fifty Shades Darker'.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
e. l. james' husband,niall leonard,"In April 2015, it was reported that Niall Leonard, E. L. James' husband, was enlisted to write the script for 'Fifty Shades Darker'.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
the hollywood reporter,e. l. james' husband,"In April 2015, The Hollywood Reporter reported that E. L. James' husband, Niall Leonard, was enlisted to write the script for 'Fifty Shades Darker'.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
fifty shades of black,squareone entertainment,"In January 2016, 'Fifty Shades of Black' was distributed by SquareOne Entertainment in Germany.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
open road films,fifty shades of black,"In January 2016, Open Road Films distributed 'Fifty Shades of Black' in the United States.",ea9371b8a6ea40f7a1af2f01e8570ea3,,,4
