node_1,node_2,edge,chunk_id,node_3,edge_1,edge_2,count
violence,getting its hands dirty,The critic also mentions that the movie's violence touches on brutal themes but never really gets its hands dirty.,658002c535084423ad60b64afd148b1c,,,,4
character,pool of blood,"In one point, a character lifts his cowboy boot daintily so it won't be mussed by the pool of blood gathering at his feet.",658002c535084423ad60b64afd148b1c,,,,4
movie,breathes and thinks,"The critic mentions that No Country for Old Men feels less like a breathing, thinking movie than an exercise.",658002c535084423ad60b64afd148b1c,,,,4
chigurh's introduction,realistic carnage,demonstrates the level of the Coens' capability to create,91a99bb52f6848fdb76129a3c41cad35,,,,4
chigurh's violence,american violence,begins with Chigurh's introduction: a quick one-two punch of strangulation and a bloody cattle gun,91a99bb52f6848fdb76129a3c41cad35,,,,4
chigurh's shootout with moss in the motel,violence devolves as the film progresses,starts with,91a99bb52f6848fdb76129a3c41cad35,,,,4
chigurh's shootout with moss in the motel,moss's death occurs offscreen,both the motel clerk and Wells's death occur offscreen,91a99bb52f6848fdb76129a3c41cad35,,,,4
wells's death,murder means nothing,"during the first half of the film, the Coens never shy from unleashing Chigurh",91a99bb52f6848fdb76129a3c41cad35,,,,4
chigurh's shootout with moss in the motel,violence devolves as the film progresses,"Aside from the truck owner who is shot in the head after Moss flags him down,",91a99bb52f6848fdb76129a3c41cad35,,,,4
carla jean's death,violence appears incomplete,"By the time he keeps his promise of visiting Carla Jean,",91a99bb52f6848fdb76129a3c41cad35,,,,4
carla jean,violence,"When Chigurh exits and checks the bottom of his socks [boots] for blood, it's a clear indication that his brand of violence has struck again. This implies that Carla Jean fell victim to Chigurh's violent acts.",145d258eb84a418d8482972fdeb21e5a,,,,4
no country for old men,fargo,"Both movies share similarities, such as older, wiser police chiefs (Marge Gunderson in Fargo and unnamed police officer in No Country for Old Men), grisly murders committed by outsiders due to greed, and a central antagonist who appears inhuman.",981a45e682d44b64b600b46d1e9eb487,,,,4
richard gillmore,no country for old men,"Richard Gillmore made a statement that 'the previous Coen brothers movie that has the most in common with No Country for Old Men is, in fact, Fargo.'",981a45e682d44b64b600b46d1e9eb487,,,,4
joel coen,david gritten,"In an interview with David Gritten, Joel Coen acknowledged that 'overall [the film] seems to belong in a rarefied category of Coen films occupied only by Fargo (1996), which ... is also a crime story with a decent small-town sheriff as its central character.'",981a45e682d44b64b600b46d1e9eb487,,,,4
ethan coen,both movies,"In addition, Ethan Coen stated that 'we're not conscious of it, [and] to the extent that we are, we try to avoid it. The similarity to Fargo did occur to us, not that it was a good or a bad thing.'",981a45e682d44b64b600b46d1e9eb487,,,,4
no country for old men,western,"the main protagonists are what you might call westerners, and the film takes place in the West",c208da45c52f478c9aa115d01290bad4,,,,4
no country for old men,drug deal,involves a drug deal that has gone bad,c208da45c52f478c9aa115d01290bad4,,,,4
no country for old men,four-wheel-drive vehicles,involves four-wheel-drive vehicles,c208da45c52f478c9aa115d01290bad4,,,,4
no country for old men,semi-automatic weapons,involves semi-automatic weapons,c208da45c52f478c9aa115d01290bad4,,,,4
no country for old men,executives in high-rise buildings,"involves executives in high-rise buildings, none of which would seem to belong in a western",c208da45c52f478c9aa115d01290bad4,,,,4
richard corliss,no country for old men,adds that 'there's also Tommy Lee Jones playing a cop as righteous as Marge in Fargo',c208da45c52f478c9aa115d01290bad4,,,,4
time magazine,no country for old men,Richard Corliss is from Time magazine,c208da45c52f478c9aa115d01290bad4,,,,4
paul arendt,no country for old men,states that 'No Country ...  can be enjoyed as a straightforward genre thriller',c208da45c52f478c9aa115d01290bad4,,,,4
bbc,paul arendt,Paul Arendt is from the BBC,c208da45c52f478c9aa115d01290bad4,,,,4
rob mackie,no country for old men,'Crime western noir horror comedy',c208da45c52f478c9aa115d01290bad4,,,,4
the guardian,rob mackie,Rob Mackie is from The Guardian,c208da45c52f478c9aa115d01290bad4,,,,4
richard gillmore,no country for old men,"'is, and is not, a western. It takes place in the West and its main protagonists are what you might call westerners. On the other hand, the plot revolves around a drug deal that has gone bad; it involves four-wheel-drive vehicles, semiautomatic weapons, and executives in high-rise buildings, none of which would seem to belong in a western.'",c208da45c52f478c9aa115d01290bad4,,,,4
western,subverts genre expectations,Joel Coen's perspective on the film being 'interesting in a genre way; but it was also interesting to us because it subverts the genre expectations.',04f15d60501d4e38a132326a6054981e,,,,4
western,finesses the point,William J. Devlin's classification of the film as a 'neo-western',04f15d60501d4e38a132326a6054981e,,,,4
humanity haunted by its past and condemned to the horrors of its future,western gothic,Deborah Biancott's description of the film as a 'western gothic',04f15d60501d4e38a132326a6054981e,,,,4
traditional hero cannot make sense of their criminal behavior,decline or decay of the traditional western ideal,"William J. Devlin's observation on the film demonstrating a 'decline, or decay, of the traditional western ideal'",04f15d60501d4e38a132326a6054981e,,,,4
morality framework fading,traditional western ideal fading,"William J. Devlin's description of the film demonstrating a 'decline, or decay, of the traditional western ideal'",04f15d60501d4e38a132326a6054981e,,,,4
anton chigurh,unrepentant evil,Deborah Biancott's classification of Anton Chigurh as a 'man who's supernaturally invincible',04f15d60501d4e38a132326a6054981e,,,,4
anton chigurh,alien moral code,Deborah Biancott's description of Anton Chigurh as a 'man who lives by a moral code that is unrecognizable and alien',04f15d60501d4e38a132326a6054981e,,,,4
western,film noir,"Gillmore describes No Country for Old Men as a mixing of the western and film noir genres, reflecting the two sides of the American psyche: perseverance and skill lead to triumph in the western genre, while smarts and wits face overwhelming odds and eventual failure in film noir. By combining these genres, the Coens create a western with a tragic, existential, film noir ending.",94ddaaec6bac4625adb9593e144d00f4,,,,4
destiny,self-determination,"The tension between destiny and self-determination is a theme in the story. According to Richard Gillmore, the main characters are torn between a sense of inevitability and the notion that our futures are connected to our past actions.",eb57d3ce8a4f4394b93fa816662176ab,,,,4
anton chigurh,fate,Enda McCaffrey suggests that Anton Chigurh hands responsibility over to 'fate' in an act of bad faith that prevents him from taking responsibility for his own ethical choices by relegating the lives of Carla and the gas station clerk to a coin toss.,eb57d3ce8a4f4394b93fa816662176ab,,,,4
llewelyn moss,hunter,"Not only behavior, but position alters in the story. Scott Foundas stresses that everyone in the film plays both roles.",eb57d3ce8a4f4394b93fa816662176ab,,,,4
llewelyn moss,hunted,"Judie Newman focuses on the moments of transition, when hunter Llewelyn Moss becomes himself a target.",eb57d3ce8a4f4394b93fa816662176ab,,,,4
wells,hunter,"Not only behavior, but position alters in the story. Scott Foundas stresses that everyone in the film plays both roles.",eb57d3ce8a4f4394b93fa816662176ab,,,,4
wells,hunted,"Judie Newman focuses on the moments of transition, when investigator Wells becomes himself a target.",eb57d3ce8a4f4394b93fa816662176ab,,,,4
old narratives of the 'wild west',modern crimes,"The story contrasts old narratives of the 'Wild West' with modern crimes, suggesting that the heroes of old can at best hope to escape from rather than to triumph over evil.",f1925d105d684b8d8ee5fe8c0266031b,,,,4
eding tom bell,evolved landscape,"William J. Devlin explores the narrative of Sheriff Ed Tom Bell, an aging Western hero, symbolic of an older tradition, who does not serve an underpopulated 'Wild West', but an evolved landscape with new breeds of crime which baffle him.",f1925d105d684b8d8ee5fe8c0266031b,,,,4
retiring lawman,evil,"reflecting the film's millennial worldview with 'no hope for a viable future, only the remote possibility of individual detachment from it all.'",f1925d105d684b8d8ee5fe8c0266031b,,,,4
no country for old men,cannes film festival,Premiered in competition at the 2007 Cannes Film Festival on May 19.,120cbdd962ff42f8ad5cb6a44b012199,,,,4
stephen robb,no country for old men,Covered the film opening at Cannes in his article for the BBC.,120cbdd962ff42f8ad5cb6a44b012199,,,,4
joel coen,cannes film festival,"Said that from their point of view, 'this has always been a very congenial platform' for getting their movies out to an audience.",120cbdd962ff42f8ad5cb6a44b012199,,,,4
ethan coen,cannes film festival,"'From the point of view of getting the movies out to an audience, this has always been a very congenial platform,' says Joel. 'We are very fortunate in that our films have sort of found a home here.'",120cbdd962ff42f8ad5cb6a44b012199,,,,4
no country for old men,coen brothers,"'We are very fortunate in that our films have sort of found a home here,' says Joel.",120cbdd962ff42f8ad5cb6a44b012199,,,,4
screen international's jury of critics,no country for old men,All gave the film three or four marks out of four at its first press screening in Cannes.,120cbdd962ff42f8ad5cb6a44b012199,,,,4
cannes film festival,respect for the novel,Guaranteed to attract a healthy audience on the basis of the track record of those involved and critical support.',120cbdd962ff42f8ad5cb6a44b012199,,,,4
no country for old men,oscar winner,"No Country for Old Men is the third-lowest-grossing Oscar winner, only surpassing Crash (2005) and The Hurt Locker (2009).",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
oscar winner,best picture winner,"The previous year's winner, The Departed was a 'Best Picture winner with the time series chart that is typical of Hollywood blockbusters – a big opening weekend followed by a steady decline.'",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
no country for old men,coens,The Coens are directors associated with No Country for Old Men.,1886d77047cc4cc5b7f5e4a2282d8518,,,,4
limited release,no country for old men,"The film commercially opened in limited release in the United States on November 9, 2007.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
expanded,no country for old men,"Subsequently, the film increased the number of theaters to 2,037.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
top ranking film,no country for old men,"The film was the 5th highest ranking film at the US box office in the weekend ending December 16, 2007.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
coens,hollywood blockbusters,"By contrast, the previous year's winner, The Departed was a 'Best Picture winner with the time series chart that is typical of Hollywood blockbusters – a big opening weekend followed by a steady decline.'",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
limited release,the film,The film was initially given a limited release.,1886d77047cc4cc5b7f5e4a2282d8518,,,,4
benefited,no country for old men,"The film benefited from the nomination and the win, with weekend grosses picking up after each.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
domestic gross,no country for old men,"As of February 13, 2009, the film had grossed $74,283,000 domestically (United States).",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
united states,no country for old men,"The film commercially opened in limited release in 28 theaters in the United States on November 9, 2007.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
united states,biggest box-office hit,"No Country for Old Men became the biggest box-office hit for the Coens to date,[91] until it was surpassed by True Grit in 2010.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
limited release,the film,"The film subsequently expanded to a wide release in 860 theaters in the United States on November 21, 2007.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
opening weekend,no country for old men,"The film grossed $7,776,773 over the first weekend.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
australia,no country for old men,"The film opened in Australia on December 26, 2007,",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
united kingdom,no country for old men,"The film was released in the United Kingdom (limited release) and Ireland on January 18, 2008.",1886d77047cc4cc5b7f5e4a2282d8518,,,,4
no country for old men,blu-ray format,"Buena Vista Home Entertainment released the film on DVD and in the high definition Blu-ray format on March 11, 2008, in the United States. The release topped the home video rental charts upon release and remained in the top 10 positions for the first 5 weeks.",3a4a1c5c194d426fa35937ae052e13be,,,,4
no country for old men,reference quality picture quality,"Website Blu-ray.com reviewed the Blu-ray edition of the film and gave the video quality an almost full mark. It stated that 'with its AVC MPEG-4 video on BD-50, the picture quality of No Country for Old Men stands on the highest rung of the home video ladder. Color vibrancy, black level, resolution and contrast are reference quality'",3a4a1c5c194d426fa35937ae052e13be,,,,4
bell's face,every line and wrinkle in bell's face is resolved,"'with its AVC MPEG-4 video on BD-50, the picture quality of No Country for Old Men stands on the highest rung of the home video ladder. Color vibrancy, black level, resolution and contrast are reference quality ... Every line and wrinkle in Bell's face is resolved'",3a4a1c5c194d426fa35937ae052e13be,,,,4
chigurh,every strand of hair appears individually distinguishable,"'with its AVC MPEG-4 video on BD-50, the picture quality of No Country for Old Men stands on the highest rung of the home video ladder. Color vibrancy, black level, resolution and contrast are reference quality ... Chigurh sports a pageboy haircut in which every strand of hair appears individually distinguishable'",3a4a1c5c194d426fa35937ae052e13be,,,,4
moss's getaway car,every crack and bullet hole in the glass is extraordinarily defined,"Watch the nighttime shoot-out between Moss and Chigurh outside the hotel ... As bullets slam through the windshield of Moss's getaway car, watch as every crack and bullet hole in the glass is extraordinarily defined",3a4a1c5c194d426fa35937ae052e13be,,,,4
audio quality,lossless pcm,"The '24-bit 48 kHz lossless PCM' in the context serves voices well, and excels in more treble-prone sounds.",4a4515a968d545648d518d403c79ac8a,,,,4
audio quality,convincing,The entire sequence and the film overall sounds very convincing.,4a4515a968d545648d518d403c79ac8a,,,,4
scene,dawn chase scene,Perhaps the most audibly dynamic sequence is the dawn chase scene after Moss returns with water.,4a4515a968d545648d518d403c79ac8a,,,,4
moss,breathing,Listen to Moss's breathing as he runs.,4a4515a968d545648d518d403c79ac8a,,,,4
moss,footsteps,Listen to Moss's footsteps as he runs.,4a4515a968d545648d518d403c79ac8a,,,,4
truck,laboring,The truck in pursuit as it labors over rocks and shrubs.,4a4515a968d545648d518d403c79ac8a,,,,4
rifle,crack,The crack of the rifle,4a4515a968d545648d518d403c79ac8a,,,,4
bullets,hissing,Hissing of bullets as they rip through the air and hit the ground,4a4515a968d545648d518d403c79ac8a,,,,4
coens,directors' commentary,It would have been fascinating to listen to the brothers dissect the differences between the original novel and the Oscar-winning film.,4a4515a968d545648d518d403c79ac8a,,,,4
blu-ray edition,magnificent,The Blu-ray edition of the film ... Is magnificent,4a4515a968d545648d518d403c79ac8a,,,,4
supplemental package,compelling,"To my disappointment, the slim supplemental package doesn't include a much needed directors' commentary from the Coens. It would have been fascinating to listen to the brothers dissect the differences between the original novel and the Oscar-winning film.",4a4515a968d545648d518d403c79ac8a,,,,4
region 2 dvd,"june 2, 2008","The Region 2 DVD (Paramount) was released on June 2, 2008.",1c569baf70d64286b19191dd2d3b4f66,,,,4
united kingdom,"september 8, 2008","The film was released on Blu-ray Disc in the United Kingdom on September 8, 2008.",1c569baf70d64286b19191dd2d3b4f66,,,,4
"april 7, 2009",3-disc special edition with a digital copy,"A 3-disc special edition with a digital copy was released on DVD and Blu-ray on April 7, 2009.",1c569baf70d64286b19191dd2d3b4f66,,,,4
2.35:1 anamorphic widescreen aspect ratio,presented in its theatrical,"The film was presented in its theatrical 2.35:1 anamorphic widescreen aspect ratio and in Dolby Digital 5.1 (English, Spanish).",1c569baf70d64286b19191dd2d3b4f66,,,,4
deleted scenes,lacks,This release lacks deleted scenes and audio commentary.,1c569baf70d64286b19191dd2d3b4f66,,,,4
documentaries about the production,bonus features,The release included over five hours of new bonus features although it lacks deleted scenes and audio commentary.,1c569baf70d64286b19191dd2d3b4f66,,,,4
working with the coens,bonus features,The release included over five hours of new bonus features although it lacks deleted scenes and audio commentary.,1c569baf70d64286b19191dd2d3b4f66,,,,4
brolin,featurette made by,"A variety of interviews with the cast and the Coens from EW.com Just a Minute, ABC Popcorn with Peter Travers, and an installment of Charlie Rose.[104]",1c569baf70d64286b19191dd2d3b4f66,,,,4
diary of a country sheriff,featurette,The release included over five hours of new bonus features although it lacks deleted scenes and audio commentary.,1c569baf70d64286b19191dd2d3b4f66,,,,4
spike jonze,q&a discussion with the crew hosted by,The release included over five hours of new bonus features although it lacks deleted scenes and audio commentary.,1c569baf70d64286b19191dd2d3b4f66,,,,4
"december 10, 2024",criterion collection 4k/blu-ray edition,"A Criterion Collection 4k/Blu-ray edition will be released on December 10, 2024.",1c569baf70d64286b19191dd2d3b4f66,,,,4
no country for old men,cormac mccarthy's novel,The film 'No Country for Old Men' is based on Cormac McCarthy's novel.,d6b4923468a14f4f8276d9e2c5c3b68a,,,,4
no country for old men,critical acclaim,"The film 'No Country for Old Men' received critical acclaim, with a rating of 93% on Rotten Tomatoes and 92 out of 100 on Metacritic.",d6b4923468a14f4f8276d9e2c5c3b68a,,,,4
javier bardem,powerful lead performance,"Javier Bardem delivered a powerful lead performance in 'No Country for Old Men', which was widely discussed as a possible candidate for several Oscars.",d6b4923468a14f4f8276d9e2c5c3b68a,,,,4
josh brolin,lead role,Josh Brolin played the lead role in 'No Country for Old Men'.,d6b4923468a14f4f8276d9e2c5c3b68a,,,,4
tommy lee jones,lead role,Tommy Lee Jones also played a lead role in 'No Country for Old Men'.,d6b4923468a14f4f8276d9e2c5c3b68a,,,,4
"december 10, 2024",release date (criterion collection 4k/blu-ray edition),"A Criterion Collection 4k/Blu-ray edition of 'No Country for Old Men' is scheduled to be released on December 10, 2024.",d6b4923468a14f4f8276d9e2c5c3b68a,,,,4
chigurh,lack of central character,"Sukhdev Sandhu argued that 'Chigurh never develops as a character ... with material as strong as this, one would think they could do better than impute to him a sprawling inscrutability, a mystery that is merely pathological.'",0becacc3575e4ba89125a8cc38053494,,,,4
chigurh,sprawling inscrutability,"'... a sprawling inscrutability, a mystery that is merely pathological'",0becacc3575e4ba89125a8cc38053494,,,,4
chigurh,pseudo profundities,Sukhdev Sandhu accused it of being full of 'pseudo profundities in which [the Coen brothers] have always specialised.',0becacc3575e4ba89125a8cc38053494,,,,4
chigurh,pathological mystery,'... a mystery that is merely pathological',0becacc3575e4ba89125a8cc38053494,,,,4
chigurh,sprawling inscrutability (cont.),Sukhdev Sandhu imputed to him 'a sprawling inscrutability',0becacc3575e4ba89125a8cc38053494,,,,4
absence of central character,chigurh,Some critics noted the absence of a 'central character' with regard to Chigurh.,0becacc3575e4ba89125a8cc38053494,,,,4
disappointing finish (cont.),occasional disapproval,Some critics expressed disapproval regarding the 'disappointing finish'.,0becacc3575e4ba89125a8cc38053494,,,,4
dependence on an arbitrarily manipulated plot (cont.),occasional disapproval,Some critics expressed disapproval regarding the 'dependence on an arbitrarily manipulated plot'.,0becacc3575e4ba89125a8cc38053494,,,,4
sense of hopelessness (cont.),occasional disapproval,Some critics expressed disapproval regarding the 'sense of hopelessness'.,0becacc3575e4ba89125a8cc38053494,,,,4
lack of soul (cont.),occasional disapproval,Some critics expressed disapproval regarding the 'lack of soul'.,0becacc3575e4ba89125a8cc38053494,,,,4
best director,joel coen,Co-director Joel Coen while accepting the award for Best Director at the 80th Academy Awards,db96681689c546f4bc92923e22be9369,,,,4
javier bardem,best supporting actor,Javier Bardem won Best Supporting Actor at the 80th Academy Awards,db96681689c546f4bc92923e22be9369,,,,4
spain,javier bardem,Bardem dedicated the award to Spain,db96681689c546f4bc92923e22be9369,,,,4
pilar bardem,javier bardem,accompanying Javier Bardem to the ceremony,db96681689c546f4bc92923e22be9369,,,,4
academy awards,no country for old men,"No Country for Old Men was nominated for eight Academy Awards and won four, including Best Picture",db96681689c546f4bc92923e22be9369,,,,4
coen brothers,best director,The Coen brothers won Achievement in Directing (Best Director) at the 80th Academy Awards for No Country for Old Men,db96681689c546f4bc92923e22be9369,,,,4
roger deakins,best cinematography,Roger Deakins was nominated for Best Cinematography for No Country for Old Men at the 80th Academy Awards,db96681689c546f4bc92923e22be9369,,,,4
best film editing,coen brothers as roderick jaynes,The Coen brothers as Roderick Jaynes were nominated for Best Film Editing for No Country for Old Men at the 80th Academy Awards,db96681689c546f4bc92923e22be9369,,,,4
best sound editing,no country for old men,No Country for Old Men was nominated for Best Sound Editing at the 80th Academy Awards,db96681689c546f4bc92923e22be9369,,,,4
best sound mixing,no country for old men,No Country for Old Men was nominated for Best Sound Mixing at the 80th Academy Awards,db96681689c546f4bc92923e22be9369,,,,4
joel coen,ethan coen,"Joel Coen and Ethan Coen have been making stories with movie cameras since they were kids, as evident from their Super 8 film titled Henry Kissinger: Man on the Go.",9b37002a19d444c9a5648652f0468e25,,,,4
henry kissinger,man on the go,Joel Coen and Ethan Coen made a Super 8 film titled Henry Kissinger: Man on the Go when they were kids.,9b37002a19d444c9a5648652f0468e25,,,,4
academy awards,best director,Joel Coen received the award for Best Director at the 80th Academy Awards.,9b37002a19d444c9a5648652f0468e25,,,,4
ethan coen,joel coen,Ethan Coen and Joel Coen are two individuals who shared the directing honor at the 80th Academy Awards.,9b37002a19d444c9a5648652f0468e25,,,,4
west side story,robert wise,Robert Wise and Jerome Robbins won for Best Director at the 1961's Academy Awards for West Side Story.,9b37002a19d444c9a5648652f0468e25,,,,4
oscar history,joel coen and ethan coen,"The Coen brothers became the second pair of individuals to share the directing honor at the Academy Awards, following Robert Wise and Jerome Robbins.",9b37002a19d444c9a5648652f0468e25,,,,4
best motion picture – drama,the film,"Nominated for at the Cannes Film Festival in 2007 and later nominated for Best Motion Picture – Drama at the 65th Golden Globe Awards, winning this award.",c7bfb22ea5574badaad8df49049887ba,,,,4
best performance by an actor in a supporting role in a motion picture,javier bardem,Won at the 65th Golden Globe Awards.,c7bfb22ea5574badaad8df49049887ba,,,,4
best screenplay – motion picture,the coen brothers,Won at the 65th Golden Globe Awards.,c7bfb22ea5574badaad8df49049887ba,,,,4
outstanding performance,cast,"Nominated by the Screen Actors Guild for its ""Outstanding Performance"".",c7bfb22ea5574badaad8df49049887ba,,,,4
best director (ethan coen and joel coen),the film,Won at the 65th Golden Globe Awards and at the Directors Guild of America Awards.,c7bfb22ea5574badaad8df49049887ba,,,,4
best cinematography,roger deakins,Won at the 65th Golden Globe Awards and at the BAFTAs in 2008.,c7bfb22ea5574badaad8df49049887ba,,,,4
best supporting actor,javier bardem,Won at the 65th Golden Globe Awards and at the BAFTAs in 2008.,c7bfb22ea5574badaad8df49049887ba,,,,4
david di donatello,the film,Awarded for Best Foreign Film.,c7bfb22ea5574badaad8df49049887ba,,,,4
no country for old men,new york film critics circle,"In 2007, No Country for Old Men received recognition from the New York Film Critics Circle.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,toronto film critics association,No Country for Old Men also received recognition from the Toronto Film Critics Association in 2007.,b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,washington d.c. area film critics association,"Additionally, No Country for Old Men received recognition from the Washington D.C. Area Film Critics Association in 2007.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,national board of review,"In 2007, No Country for Old Men was listed as an AFI Movie of the Year by the National Board of Review.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,new york film critics online,The film also received recognition from the New York Film Critics Online in 2007.,b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,chicago film critics association,"Moreover, No Country for Old Men was recognized by the Chicago Film Critics Association in 2007.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,boston society of film critics,"In 2007, No Country for Old Men was also recognized by the Boston Society of Film Critics.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,austin film critics association,"Furthermore, in 2007, No Country for Old Men received recognition from the Austin Film Critics Association.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,san diego film critics society,"Lastly, in 2007, No Country for Old Men was also recognized by the San Diego Film Critics Society.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,australian film critics association,"In 2007, No Country for Old Men was voted best film by the Australian Film Critics Association.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
no country for old men,houston film critics society,"Likewise, in 2007, No Country for Old Men was named best film by the Houston Film Critics Society.",b261b614c2e04d9faa95c086cd1bc7a7,,,,4
