node_1,node_2,edge,chunk_id,node_3,node_4,count
beach set,expensive,"Building a whole beach was expensive, but it was more cost-effective than using a real beach due to changing tides and the limited amount of time available for filming in a real environment",80c7a7e2877e4f56996a95add1f5f026,,,4
harley quinn's new costume,harley quinn's traditional red and black color palette,"Gunn took inspiration from the character's costume in the video game Batman: Arkham City to create Harley Quinn's new costume, which features her traditional red and black color palette.",0c375bbaeb2445d180a4866a7a08cd4a,,,4
harley quinn's jacket,"'live fast, die clown'","Gunn wanted Harley Quinn's jacket to have 'motorcycle gang style'-writing on the back, and chose 'Live fast, die clown' over other potential options 'Clown AF' and 'World's Best Grandpa'.",0c375bbaeb2445d180a4866a7a08cd4a,,,4
harley quinn's facial tattoo,-,Gunn removed Harley Quinn's 'Rotten' facial tattoo that she had in previous DCEU films because both he and Robbie disliked it.,0c375bbaeb2445d180a4866a7a08cd4a,,,4
flag's outfit,yellow t-shirt with a cartoon character called 'ultra bunny',Gunn drew the cartoon character 'Ultra Bunny' on Flag's yellow T-shirt.,0c375bbaeb2445d180a4866a7a08cd4a,,,4
king shark's design,-,"Gunn initially used a hammerhead shark design from the New 52 comics for King Shark, but found that it would be awkward to film the character with other actors due to his eyes being on the sides of his head.",0c375bbaeb2445d180a4866a7a08cd4a,,,4
king shark's final design,great white shark design similar to the one seen in the harley quinn animated series,"Gunn settled on a great white shark design that is similar to the one seen in the Harley Quinn animated series for King Shark, though this was a coincidence as that series was released after filming for The Suicide Squad began.",0c375bbaeb2445d180a4866a7a08cd4a,,,4
king shark's appearance,dad bod,Gunn gave King Shark a dad bod to make him look,0c375bbaeb2445d180a4866a7a08cd4a,,,4
the suicide squad,coincidence,this was a coincidence as that series was released after filming for The Suicide Squad began.,b06cdbcb7e6f4156948a9a690d1e30a8,,,4
king shark,dad bod,"Gunn gave King Shark a dad bod to make him look less like a mammal,",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
animals,less like a mammal,"Gunn gave King Shark a dad bod to make him look less like a mammal,",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
king shark,small eyes,"Gunn gave King Shark small eyes,",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
king shark,big mouth,"Gunn gave King Shark a big mouth,",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
king shark,small head,"Gunn gave King Shark a small head to avoid the ""cute anthropomorphic beast"" design seen in popular characters like Baby Groot from Guardians of the Galaxy Vol. 2 (2017) and The Mandalorian's Grogu.",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
king shark,less cute,"Gunn gave King Shark a small head to avoid the ""cute anthropomorphic beast"" design seen in popular characters like Baby Groot from Guardians of the Galaxy Vol. 2 (2017) and The Mandalorian's Grogu.",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
king shark,more realistic,"Gunn gave King Shark a small head to avoid the ""cute anthropomorphic beast"" design seen in popular characters like Baby Groot from Guardians of the Galaxy Vol. 2 (2017) and The Mandalorian's Grogu.",b06cdbcb7e6f4156948a9a690d1e30a8,,,4
"september 20, 2019",principal photography began,"at Pinewood Atlanta Studios in Atlanta, Georgia, under the working title El Dorado.",818e73bcd6724fccbed4612f8de0cfd7,,,4
henry braham,guardians of the galaxy vol. 2,served as cinematographer for Gunn's Guardians of the Galaxy Vol. 2 and did so again for this film.,818e73bcd6724fccbed4612f8de0cfd7,,,4
kevin feige,louis d'esposito,visited the set during filming as representatives of Marvel Studios.,818e73bcd6724fccbed4612f8de0cfd7,,,4
james gunn,el dorado,referred to Elba's character by this codename to prevent his role from being revealed.,818e73bcd6724fccbed4612f8de0cfd7,,,4
james gunn,script pages,did not give some actors script pages from after their characters' deaths in order to prevent spoilers.,818e73bcd6724fccbed4612f8de0cfd7,,,4
the opening shot,savant bouncing a ball,spontaneous decision made on set when the director saw reflections on the ground,af63e4ac8e044f8a99dd9efc35d24736,,,4
bloodsport smoking a cigarette,elba's tears in eyes from asthma and special effects,liked shot with tears digitally removed,af63e4ac8e044f8a99dd9efc35d24736,,,4
king shark ripping someone in half,visual effects and practical prosthetics,-,af63e4ac8e044f8a99dd9efc35d24736,,,4
filming,atlanta,The filming was expected to take place in Atlanta for three months before moving to Panama.,1fbafd5b605b402ab4bc8fc56f325e1a,,,4
filming,panama,"After three months of filming in Atlanta, the production will move to Panama for a month.",1fbafd5b605b402ab4bc8fc56f325e1a,,,4
streets of corto maltese,"colón, panama","The streets of Corto Maltese in the film will be portrayed by Colón, Panama.",1fbafd5b605b402ab4bc8fc56f325e1a,,,4
city,"colón, panama","Gunn described Colón, Panama as 'beautiful but falling-apart', which was used to show the grime and colors of the city.",1fbafd5b605b402ab4bc8fc56f325e1a,,,4
filming,"porto, portugal","In addition to Atlanta and Panama, filming also took place in Porto, Portugal.",1fbafd5b605b402ab4bc8fc56f325e1a,,,4
cast and crew,streets of panama,The cast and crew rescued several animals from the streets of Panama during filming.,1fbafd5b605b402ab4bc8fc56f325e1a,,,4
fred raskin,christian wagner,"both served as editors on the film, with Raskin previously working alongside Gunn on Guardians of the Galaxy and Guardians of the Galaxy Vol. 2",a5aa4e16284c4b55bfaf25d5b7ef265c,,,4
gunn,raskin,"Gunn worked alongside Raskin on Guardians of the Galaxy and Guardians of the Galaxy Vol. 2, with Raskin editing the film at home due to the COVID-19 pandemic",a5aa4e16284c4b55bfaf25d5b7ef265c,,,4
initial assembly cut,film,the initial assembly cut for the film was around two hours and forty minutes long,a5aa4e16284c4b55bfaf25d5b7ef265c,,,4
gunn,film,Gunn felt the film was still too long and removed some elements during editing,a5aa4e16284c4b55bfaf25d5b7ef265c,,,4
harley quinn,separate storyline,Gunn removed part of Harley Quinn's separate storyline during editing as it was pushing audiences away too much,a5aa4e16284c4b55bfaf25d5b7ef265c,,,4
ratcatcher,king shark,Gunn removed a sequence with these characters when they exited a Corto Maltese bar during editing as it was slowing down the film and at the wrong time,a5aa4e16284c4b55bfaf25d5b7ef265c,Polka-Dot Man,Thinker,4
crawley,waller's aide,"Gunn cut a smaller scene involving Crawley being arrested for knocking Waller out during the final battle as it made the audience feel uncomfortable since it felt less like the villain, Waller, had lost, but he included the moment in a recap of the film to explain why Crawley is not in the spin-off series Peacemaker",a5aa4e16284c4b55bfaf25d5b7ef265c,arrested,,4
final cut,editing,"In December, Gunn said editing for the film's final cut had been completed.",7b733fab7f02481488040b36487c5c38,,,4
remaining visual effects,final cut,work on the remaining visual effects was continuing after the completion of editing for the film's final cut.,7b733fab7f02481488040b36487c5c38,,,4
sound,final cut,work on the remaining sound was continuing after the completion of editing for the film's final cut.,7b733fab7f02481488040b36487c5c38,,,4
score,final cut,work on the remaining score was continuing after the completion of editing for the film's final cut.,7b733fab7f02481488040b36487c5c38,,,4
two hours and twelve minutes,final cut,The final runtime is two hours and twelve minutes for the completed final cut.,7b733fab7f02481488040b36487c5c38,,,4
kelvin mcilwain,framestore,Visual effects supervisor Kelvin McIlwain worked with visual effects vendors Framestore for the film.,60b9a4a31b1645c0a40c32746aed23fc,,,4
framestore,weta digital,"Both Framestore and Weta Digital were visual effects vendors for the film, with Gunn stating that the visual effects for King Shark presented particular difficulties.",60b9a4a31b1645c0a40c32746aed23fc,,,4
framestore,trixter,Framestore and Trixter were also both visual effects vendors for the film.,60b9a4a31b1645c0a40c32746aed23fc,,,4
framestore,scanline vfx,Framestore and Scanline VFX were both visual effects vendors for the film.,60b9a4a31b1645c0a40c32746aed23fc,,,4
framestore,cantina creative,Framestore and Cantina Creative were both visual effects vendors for the film.,60b9a4a31b1645c0a40c32746aed23fc,,,4
john murphy,the suicide squad,"Composer John Murphy was set to score The Suicide Squad, which is the specific film being discussed in this context.",60b9a4a31b1645c0a40c32746aed23fc,,,4
tyler bates,seta bagwan,"During pre-production for The Suicide Squad, Tyler Bates wrote music for director James Gunn to use on set, as he had previously done for Gunn's Guardians of the Galaxy films. Seta Bagwan was also involved in this process for the Guardians of the Galaxy films.",60b9a4a31b1645c0a40c32746aed23fc,,,4
grandson,jessie reyez,"The artists grandson and Jessie Reyez released a single called 'Rain' from the film's soundtrack album, which was made available on June 22, 2021.",60b9a4a31b1645c0a40c32746aed23fc,,,4
watertower music,the suicide squad,"On August 6, two full albums for the film were released by WaterTower Music: one featuring the score composed by John Murphy, and a soundtrack album featuring songs from the film including 'Rain'.",60b9a4a31b1645c0a40c32746aed23fc,,,4
peacemaker,the suicide squad,"In January 2021, at the beginning of filming for Peacemaker in Vancouver, Canada, Gunn filmed a post-credits scene for The Suicide Squad that sets-up the series.",c307d5b776b84dcf9c6d7eeba3628292,,,4
january 2021,filming for peacemaker,"At the beginning of filming for Peacemaker in Vancouver, Canada, Gunn filmed a post-credits scene for The Suicide Squad that sets-up the series.",c307d5b776b84dcf9c6d7eeba3628292,,,4
"vancouver, canada",filming for peacemaker,"Gunn filmed a post-credits scene for The Suicide Squad that sets-up the series in Vancouver, Canada at the beginning of filming for Peacemaker.",c307d5b776b84dcf9c6d7eeba3628292,,,4
peacemaker,series,The post-credits scene for The Suicide Squad sets up the Peacemaker series.,c307d5b776b84dcf9c6d7eeba3628292,,,4
"august 5, 2021",the suicide squad,"In July, the film's release date was moved up by a day to August 5.",c307d5b776b84dcf9c6d7eeba3628292,,,4
dc fandome,featurette,"A behind-the-scenes featurette was released on August 22, 2020, during the virtual DC FanDome event.",77c84e6b39754f07b38db0c44629e183,,,4
comic con experience's digital event ccxp worlds,panel for the film,"A panel for the film was held during Comic Con Experience's digital event CCXP Worlds on December 6,",77c84e6b39754f07b38db0c44629e183,,,4
james gunn,members of the cast,"James Gunn and members of the cast were in attendance at the panel for the film held during Comic Con Experience's digital event CCXP Worlds on December 6,",77c84e6b39754f07b38db0c44629e183,,,4
peacemaker costume,elba's costume as bloodsport,"A design for Elba's costume as Bloodsport was revealed during the panel for the film held during Comic Con Experience's digital event CCXP Worlds on December 6,",77c84e6b39754f07b38db0c44629e183,,,4
cena,peacemaker costume,"Cena decided to wear the Peacemaker costume for interviews and other promotional events as a way to familiarize the audience with the lesser-known character,",77c84e6b39754f07b38db0c44629e183,,,4
the film's first trailer,suicide squad's inherent 'outlandish fun',Alex McLevy of The A.V. Club praised the trailer for perfectly capturing the Suicide Squad's inherent 'outlandish fun' from the comics.,72a922c4df1b4c47a188b38b909c951a,,,4
the film's first trailer,suicide squad's inherent 'outlandish fun',"Everything about the trailer perfectly captured the Suicide Squad's inherent 'outlandish fun' from the comics, according to Alex McLevy of The A.V. Club.",72a922c4df1b4c47a188b38b909c951a,,,4
the film's first trailer,guardians of the galaxy films,"Anthony D'Alessandro at Deadline Hollywood felt the trailer had all the trademarks of Gunn's Guardians of the Galaxy films, noting the use of a 'retro hit single' in Steely Dan’s 'Dirty Work'.",72a922c4df1b4c47a188b38b909c951a,,,4
king shark,r-rated scenes,"Highlighted by Jennifer Bisset and Sean Keane of CNET, and CinemaBlend’s Sean O’Connell from the context.",72a922c4df1b4c47a188b38b909c951a,,,4
the trailer,zack snyder's justice league,D'Alessandro and Peters both compared it to Zack Snyder’s Justice League and noted how the trailer was much more colorful and humorous than that film.,72a922c4df1b4c47a188b38b909c951a,,,4
green band trailer,godzilla vs. kong (2021),"The green band trailer was released online on April Fool's Day, after debuting in front of theatrical screenings of Godzilla vs. Kong (2021).",9c777d87d0274c30a4aa4d081240669b,,,4
red band trailer,green band trailer,Gunn did not want to use an edited version of the red band trailer as is usually done for the green band trailer.,9c777d87d0274c30a4aa4d081240669b,,,4
jokes,red band trailer,"The new trailer had a darker, more ominous tone than the red band version without the jokes and King Shark scenes.",9c777d87d0274c30a4aa4d081240669b,,,4
king shark,red band trailer,"The new trailer had a darker, more ominous tone than the red band version without the jokes and King Shark scenes.",9c777d87d0274c30a4aa4d081240669b,,,4
main cast,another trailer,Gunn and Warner Bros. Also joked about the trailer's 'early release' along with the main cast of the film in a marketing stunt where they pretended that they were leaking the trailer early.,9c777d87d0274c30a4aa4d081240669b,,,4
music video,footage from the film,Footage from the film is included in the music video for 'Rain' which was released the next month.,9c777d87d0274c30a4aa4d081240669b,,,4
the suicide squad,moved up a day for early preview screenings,"The Suicide Squad was scheduled to debut in the United States on August 6, but it was moved up a day to August 5, for early preview screenings.",87768c558e4e4cc5878c17a3afce1f94,,,4
the suicide squad,pirated following its streaming debut,A high quality version of The Suicide Squad appeared on piracy websites almost immediately after it was released on HBO Max.,87768c558e4e4cc5878c17a3afce1f94,,,4
the suicide squad,widely pirated following its streaming debut,"According to internet technology company Akamai, The Suicide Squad was the sixth most pirated film between January and September 2021.",87768c558e4e4cc5878c17a3afce1f94,,,4
the suicide squad,released on hbo max for a one-month premiere streaming window,"As part of Warner Bros.'s joint theatrical and streaming release strategy for 2021 films, The Suicide Squad was also made available on the streaming service HBO Max on August 5.",87768c558e4e4cc5878c17a3afce1f94,,,4
the suicide squad,had otherwise been well received,"Despite being widely pirated following its streaming debut, director James Gunn was grateful that people had been able to see The Suicide Squad online during the pandemic and that it had otherwise been well received.",87768c558e4e4cc5878c17a3afce1f94,,,4
film,united states and canada,"The film made $12.2 million on its first day in the United States and Canada, indicating a strong performance in these regions.",61740379ad52462c9bfe6a66870deeb6,,,4
first day,thursday night previews,"The film made $4.1 million from Thursday night previews on its first day, setting a new pandemic-era record for the biggest first day for an R-rated film.",61740379ad52462c9bfe6a66870deeb6,,,4
opening weekend,united states and canada,"The film made $26.2 million across its opening weekend in the United States and Canada, setting a new pandemic-era record for the biggest opening weekend for an R-rated film.",61740379ad52462c9bfe6a66870deeb6,,,4
opening weekend,$30 million,"Warner Bros. And industry projections suggested that the film would gross $30 million during its opening weekend, which were considered low and closer to the underperforming Birds of Prey than the successful first Suicide Squad.",61740379ad52462c9bfe6a66870deeb6,,,4
second weekend,$7.5 million,"The film fell short of its projected opening weekend gross during its second weekend, finishing fifth with just $7.5 million and experiencing a drop similar to other films released simultaneously in theaters and on HBO Max.",61740379ad52462c9bfe6a66870deeb6,,,4
third weekend,$3.4 million,"The film experienced a 55% drop during its third weekend, grossing $3.4 million.",61740379ad52462c9bfe6a66870deeb6,,,4
the suicide squad,domestic release,"The week prior to its domestic release, the film made $6.7 million from five countries.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
the suicide squad,international release,The Suicide Squad expanded to 69 countries in its second week of international release.,40f807c046b14fcd97dc64c4ef3bc8fc,,,4
the suicide squad,japan,"In its fifth international weekend, the film opened at number one in Japan with $1.9 million.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
the suicide squad,u.s. and canada,"The leading markets for the film outside of the U.S. And Canada were the United Kingdom, Russia, France, Germany, and Mexico.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
domestic release,international release,"The week prior to its domestic release, the film made $6.7 million from five countries. The Suicide Squad expanded to 69 countries in its second week of international release.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
france,the suicide squad,"In the United Kingdom and France, The Suicide Squad made $4.5 million and $1.6 million, respectively, in its week prior to domestic release.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
russia,the suicide squad,"In its fifth international weekend, The Suicide Squad made $4.2 million and retained first position in Russia.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
mexico,the suicide squad,"In its fifth international weekend, The Suicide Squad moved to first in Mexico with $2 million and retained first position in Brazil as well.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
brazil,the suicide squad,"In its fifth international weekend, The Suicide Squad made $1.4 million and retained first position in Brazil.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
spain,the suicide squad,"In its fifth international weekend, The Suicide Squad made $1.3 million and remained at number one in Spain.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
italy,the suicide squad,"In its fifth international weekend, The Suicide Squad made $1 million and retained first position in Italy.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
free guy,the suicide squad,"In some markets, the weekend total of $17 million was below expectations as new release Free Guy outperformed The Suicide Squad.",40f807c046b14fcd97dc64c4ef3bc8fc,,,4
the suicide squad,simultaneous opening weekend,HBO Max reported that The Suicide Squad had the second-biggest opening weekend of all the films that premiered simultaneously on the streaming service and in theaters.,a0cd3e37eb8e4c8596df3973c206fb70,,,4
the suicide squad,streaming service hbo max,premiered simultaneously on the streaming service and in theaters,a0cd3e37eb8e4c8596df3973c206fb70,,,4
the suicide squad,2.8 million u.s. households,"according to analytics company Samba TV, which gathers viewership data from certain Smart TVs and content providers, reported that 2.8 million U.S. households watched the film over its first four days of release on HBO Max",a0cd3e37eb8e4c8596df3973c206fb70,,,4
the suicide squad,mortal kombat,"placed it only behind Mortal Kombat (3.8 million) for simultaneous theater and streaming releases, according to Samba TV",a0cd3e37eb8e4c8596df3973c206fb70,,,4
the suicide squad,dc film,"had the biggest HBO Max debut for a DC film, ahead of both Wonder Woman 1984 (2.2 million) and Zack Snyder's Justice League (1.8 million), according to Samba TV",a0cd3e37eb8e4c8596df3973c206fb70,,,4
hbo max,nielsen media research's streaming ratings,does not participate in,a0cd3e37eb8e4c8596df3973c206fb70,,,4
the suicide squad,369 million minutes,"Scott Mendelson estimated based on Samba TV's figures, which would have placed it third on Nielsen’s list of top streaming films for the week behind Netflix’s Vivo (493 million minutes) and Disney+'s Jungle Cruise (407 million minutes)",a0cd3e37eb8e4c8596df3973c206fb70,,,4
long,movie,"Gunn's version is a long, loud, often enjoyable and amusing film that blitzes your eyeballs and eardrums and covers all the bases.",d3861778ac944042b3494528ba2c8e34,,,4
joyless,slog,"Unlike his predecessor's joyless slog,",d3861778ac944042b3494528ba2c8e34,,,4
nonsense,celebrates,Gunn's version at least celebrates the nonsense.,d3861778ac944042b3494528ba2c8e34,,,4
and,pounding,and pounding soundtrack cues.,d3861778ac944042b3494528ba2c8e34,,,4
american foreign policy,corto maltese civil war,"similarity in rationale for intervention, as noted by Noah Berlatsky in Foreign Policy",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
american foreign policy,starro,"comparison made by Noah Berlatsky in Foreign Policy between American interference in Corto Maltese and the 2003 invasion of Iraq, both leading to disastrous results",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
corto maltese civil war,starro,comparison made by Noah Berlatsky in Foreign Policy between the destructive force wielded by Starro and the anti-American regime gaining access to it in Corto Maltese,e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
u.s. government,corto maltese intervention,"similarity in bumbling and corrupt behavior, as noted by Noah Berlatsky in Foreign Policy regarding the Suicide Squad's intervention in Corto Maltese",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
u.s. government,starro's rampage,"ambiguity towards, as noted by Noah Berlatsky in Foreign Policy regarding the Suicide Squad's intervention in Corto Maltese",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
corto maltese civilians,abu ghraib torture and prisoner abuse scandal,comparison made by Reuben Baron of Comic Book Resources between the torture and experimentation in Project Starfish and the Abu Ghraib torture,e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
corto maltese civilians,prisoner torture at guantanamo bay detention camp,comparison made by Reuben Baron of Comic Book Resources between the torture and experimentation in Project Starfish and allegations of prisoner torture at Guantanamo Bay detention camp,e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
peacemaker,suicide squad,"betrayal compared to misguided patriotism, as noted by Reuben Baron of Comic Book Resources",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
corto maltese civil war,starro's rampage,"similarity in disastrous results, as noted by Noah Berlatsky in Foreign Policy regarding the Suicide Squad's intervention in Corto Maltese",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
u.s. government,corto maltese intervention,"similarity in corrupt and bumbling behavior, as noted by Noah Berlatsky in Foreign Policy regarding the Suicide Squad's intervention in Corto Maltese",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
suicide squad,corto maltese intervention,"similarity in failure, as noted by Reuben Baron of Comic Book Resources regarding the Suicide Squad's intervention in Corto Maltese",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
silvio luna's regime,starro's rampage,"similarity in evil actions, as noted by Reuben Baron of Comic Book Resources regarding the Suicide Squad's intervention in Corto Maltese",e5bd8cd2eaa14ef58de6ffb6f4b5b470,,,4
peacemaker,misguided patriotism,The movie portrays Peacemaker's actions as an example of misguided patriotism.,d2411fe58548472793f4538e10286152,,,4
heroes in this movie,willingness to defy government orders,"According to the movie, the heroes are those who are willing to go against the government's commands.",d2411fe58548472793f4538e10286152,,,4
the suicide squad,critique of american imperialism in latin america,Lucy Nichols from Counter Fire describes The Suicide Squad as a movie that critiques American imperialism in Latin America.,d2411fe58548472793f4538e10286152,,,4
the suicide squad,critique of the u.s. government and military,"Similar to Baron, Lucy Nichols comments that The Suicide Squad is unusual among superhero films with its direct criticism of the U.S. government and military.",d2411fe58548472793f4538e10286152,,,4
the suicide squad,peacemaker,spin-off series featuring Peacemaker while completing work on The Suicide Squad,60e34bdca2c44610a5c4ca509fc517ca,,,4
cena,peacemaker,stars as Peacemaker in the spin-off series,60e34bdca2c44610a5c4ca509fc517ca,,,4
agee,peacemaker,also reprisies role from The Suicide Squad in the spin-off series,60e34bdca2c44610a5c4ca509fc517ca,,,4
holland,peacemaker,also reprisies role from The Suicide Squad in the spin-off series,60e34bdca2c44610a5c4ca509fc517ca,,,4
davis,peacemaker,also reprisies role from The Suicide Squad in the spin-off series,60e34bdca2c44610a5c4ca509fc517ca,,,4
gunn,peacemaker,began writing a spin-off television series centered on Peacemaker while completing work on The Suicide Squad,60e34bdca2c44610a5c4ca509fc517ca,,,4
the suicide squad,sequel film,"In July 2021, Gunn said he had ideas for a sequel film that would go in a different direction from just assembling a new Suicide Squad team.",a26c6837725047029dd22ae04dc1b1b8,,,4
gunn,the suicide squad,"Director James Gunn revealed his plans for a possible sequel to The Suicide Squad in July 2021, saying that he had ideas for a film that would take the franchise in a new direction.",a26c6837725047029dd22ae04dc1b1b8,,,4
gunn,sequel film,"Gunn shared that there have been discussions about making a follow-up to The Suicide Squad in June 2022, but he was still mulling over whether it would be his next feature film as he focused on TV projects.",a26c6837725047029dd22ae04dc1b1b8,,,4
peacemaker,gunn's focus,"The success of the Peacemaker series, which Gunn created for HBO Max, shifted his attention to television in June 2022.",a26c6837725047029dd22ae04dc1b1b8,,,4
peacemaker,gunn,James Gunn's praiseworthy work on the Peacemaker series led him to prioritize TV projects over the potential sequel to The Suicide Squad in June 2022.,a26c6837725047029dd22ae04dc1b1b8,,,4
the suicide squad,sequel film,"Gunn announced that there would not be a follow-up movie to The Suicide Squad in June 2022, confirming that the project was officially over.",a26c6837725047029dd22ae04dc1b1b8,,,4
