node_1,node_2,edge,chunk_id,node_3,node_4,count
jodhaa,akbar,"The text suggests that Jodhaa is an alluring exponent of the dream of an India where secularism and tolerance are the twin towers that should never ever crumble, implying a close relationship between Jodhaa and Akbar.",dd2eed559107449788fc9cf09ee847f2,,,4
hindustan,respect for each other's religion,"The text mentions that Akbar says 'Respect for each other's religion will enrich Hindustan', implying a close relationship between respect for each other's religion and Hindustan.",dd2eed559107449788fc9cf09ee847f2,,,4
religion,muslim-hindu love story,"The text notes that the film 'Jodhaa Akbar' tells the tale of this emperor and a Muslim-Hindu love story, implying a close relationship between religion and a Muslim-Hindu love story.",dd2eed559107449788fc9cf09ee847f2,,,4
jodhaa akbar,gross revenue in india (₹77.85 crore),The film Jodhaa Akbar collected a gross revenue of ₹77.85 crore in India.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,domestic net income (₹ 56.04 crore),The domestic net income of the film Jodhaa Akbar was ₹ 56.04 crore.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,box office india (hit at the domestic box office),The film Jodhaa Akbar was declared a hit at the domestic box office by Box Office India.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,worldwide lifetime gross (₹112 crore),The worldwide lifetime gross of the film Jodhaa Akbar was ₹112 crore.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,overseas gross (us$7.56 million),The overseas gross of the film Jodhaa Akbar was US$7.56 million.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,reviewing (behindwoods),The Tamil version of the film Jodhaa Akbar was reviewed by Behindwoods.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,review by behindwoods (4 out of 5 stars),The Tamil version of the film Jodhaa Akbar received 4 out of 5 stars in its review by Behindwoods.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,united kingdom gross (us$2.1 million),The film Jodhaa Akbar grossed US$2.1 million in the United Kingdom.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,north america gross (us$3.45 million),The film Jodhaa Akbar grossed US$3.45 million in North America.,fc674da0ecdc4c96b62829b962cded22,,,4
jodhaa akbar,arab states of the persian gulf region gross (us$1.1 million),The film Jodhaa Akbar grossed US$1.1 million in the Arab States of the Persian Gulf region.,fc674da0ecdc4c96b62829b962cded22,,,4
